DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 14:51:08,280_380V_5A_3,241,777.5,4.99,1842,369.2,2.9,218.5,
20250320 14:51:08,280_380V_5A_3,242,777.6,5,1842,369.2,2.9,218.5,
20250320 14:51:09,280_380V_5A_3,241,776.5,4.99,1846,369.2,3,218.5,
20250320 14:51:09,280_380V_5A_3,241,778.9,5,1809,363.5,2.9,218.5,
20250320 14:51:10,280_380V_5A_3,294,768.4,4.99,1796.5,359.3,2.8,218.5,
20250320 14:51:10,280_380V_5A_3,291,768,4.99,1796.5,359.3,2.8,218.5,
20250320 14:51:11,280_380V_5A_3,288,767.8,5,1796.5,359.3,2.9,219,
20250320 14:51:11,280_380V_5A_3,290,768.4,4.99,1796.5,359.3,2.8,219,
20250320 14:51:12,280_380V_5A_3,288,769.1,5,1792.5,359.2,2.8,219,
20250320 14:51:12,280_380V_5A_3,290,767.8,4.99,1796.5,359.2,2.9,219,
20250320 14:51:13,280_380V_5A_3,289,768.1,4.99,1796.5,359.3,2.9,219,
20250320 14:51:13,280_380V_5A_3,290,768.3,5,1796.5,359.3,2.9,219,
20250320 14:51:14,280_380V_5A_3,289,767.7,4.99,1796.5,359.2,2.9,219,
20250320 14:51:14,280_380V_5A_3,290,768.3,4.99,1796.5,359.3,2.9,219,
20250320 14:51:15,280_380V_5A_3,300,767.1,4.99,1742.5,349.3,2.7,219,
20250320 14:51:15,280_380V_5A_3,300,767.4,5,1743,349.1,2.8,219,
20250320 14:51:16,280_380V_5A_3,300,767.2,5,1746.5,349,2.7,219,
20250320 14:51:16,280_380V_5A_3,300,768.5,4.99,1742,349.2,2.7,218.5,
20250320 14:51:17,280_380V_5A_3,300,767.4,5,1745,349.3,2.7,218.5,
20250320 14:51:17,280_380V_5A_3,300,767.6,5,1744.5,349.5,2.7,218.5,
20250320 14:51:18,280_380V_5A_3,300,767.6,4.99,1742,349.1,2.7,218.5,
20250320 14:51:18,280_380V_5A_3,300,767.7,4.99,1746,349.1,2.7,218.5,
20250320 14:51:19,280_380V_5A_3,300,768.5,5,1745.5,349.1,2.7,219,
20250320 14:51:19,280_380V_5A_3,300,767.9,5,1695.5,339.1,2.6,219,
20250320 14:51:20,280_380V_5A_3,300,767.4,5,1699,339.8,2.7,219,
20250320 14:51:20,280_380V_5A_3,300,768,5,1699.5,339.8,2.6,219,
20250320 14:51:21,280_380V_5A_3,300,767.3,5,1693,339.1,2.7,219,
20250320 14:51:22,280_380V_5A_3,300,767.3,5,1695.5,339.8,2.7,219,
20250320 14:51:22,280_380V_5A_3,300,767.2,4.99,1702,339.2,2.7,219,
20250320 14:51:23,280_380V_5A_3,300,767.5,5,1693,339.3,2.6,219,
20250320 14:51:23,280_380V_5A_3,300,767.4,5,1698.5,339.6,2.7,219,
20250320 14:51:24,280_380V_5A_3,300,768.1,4.99,1696,339.2,2.7,219,
20250320 14:51:24,280_380V_5A_3,300,768,4.99,1648.5,332,2.6,219,
20250320 14:51:25,280_380V_5A_3,300,766.9,5,1642.5,329.7,2.6,218.5,
20250320 14:51:25,280_380V_5A_3,300,766.7,5,1648.5,329.7,2.6,218.5,
20250320 14:51:26,280_380V_5A_3,300,766.3,5,1645,329.8,2.6,218.5,
20250320 14:51:26,280_380V_5A_3,300,767,5,1649,329.8,2.6,218.5,
20250320 14:51:27,280_380V_5A_3,300,767.3,4.99,1646,329.3,2.6,218.5,
20250320 14:51:27,280_380V_5A_3,300,766.9,4.99,1646,329.2,2.5,218.5,
20250320 14:51:28,280_380V_5A_3,300,768.4,5,1646,329.3,2.6,219,
20250320 14:51:29,280_380V_5A_3,300,766.9,4.99,1646,329.2,2.6,219,
20250320 14:51:29,280_380V_5A_3,300,767.7,5,1648.5,329.3,2.5,219,
20250320 14:51:30,280_380V_5A_3,300,767.3,5.01,1593.5,319.3,2.5,219,
20250320 14:51:30,280_380V_5A_3,300,767.1,4.99,1596,319.5,2.5,219,
20250320 14:51:31,280_380V_5A_3,300,767.1,4.99,1597,319.5,2.6,219,
20250320 14:51:31,280_380V_5A_3,300,767.5,5,1596.5,319.6,2.5,219,
20250320 14:51:32,280_380V_5A_3,300,768.2,5,1596.5,319.2,2.5,219,
20250320 14:51:33,280_380V_5A_3,300,768.4,5,1596.5,319.6,2.5,219,
20250320 14:51:33,280_380V_5A_3,300,769.2,4.99,1598.5,319.3,2.5,218.5,
20250320 14:51:34,280_380V_5A_3,300,768.4,5,1594,319.4,2.5,218.5,
20250320 14:51:34,280_380V_5A_3,300,768.6,5,1548,309.6,2.4,218.5,
20250320 14:51:35,280_380V_5A_3,300,689.1,5,1543,309.3,2.5,218.5,
20250320 14:51:35,280_380V_5A_3,300,688.6,4.99,1548,309.5,2.4,218.5,
20250320 14:51:36,280_380V_5A_3,300,688.2,5,1548,309.6,2.4,218.5,
20250320 14:51:37,280_380V_5A_3,300,687,5,1546.5,309.3,2.5,219,
20250320 14:51:37,280_380V_5A_3,300,687.1,4.99,1543.5,309.4,2.5,219,
20250320 14:51:38,280_380V_5A_3,300,687.5,4.99,1543,309.3,2.5,219,
20250320 14:51:38,280_380V_5A_3,300,687.8,5,1543,309.6,2.5,219,
20250320 14:51:39,280_380V_5A_3,300,687.6,5,1546.5,309.3,2.5,219,
20250320 14:51:39,280_380V_5A_3,300,687.8,4.99,1544.5,309.3,2.5,219,
20250320 14:51:40,280_380V_5A_3,300,687.6,4.99,1496.5,299.8,2.3,219,
20250320 14:51:40,280_380V_5A_3,300,687.8,5,1499.5,299.9,2.3,219,
20250320 14:51:41,280_380V_5A_3,300,687.7,5,1496.5,299.4,2.4,219,
20250320 14:51:41,280_380V_5A_3,300,687.5,5,1498.5,299.4,2.3,219,
20250320 14:51:42,280_380V_5A_3,300,688.5,5,1499,299.8,2.3,219,
20250320 14:51:42,280_380V_5A_3,300,687.8,5,1497,299.4,2.3,218.5,
20250320 14:51:43,280_380V_5A_3,300,688,5,1497,299.4,2.3,218.5,
20250320 14:51:43,280_380V_5A_3,300,688.5,5,1497,299.4,2.3,218.5,
20250320 14:51:44,280_380V_5A_3,300,688.2,4.99,1499,299.4,2.3,218.5,
20250320 14:51:44,280_380V_5A_3,300,688,5,1446.5,289.4,2.2,218.5,
20250320 14:51:45,280_380V_5A_3,300,688.6,5,1446,289.1,2.3,218.5,
20250320 14:51:46,280_380V_5A_3,300,688.4,4.99,1448.5,289.4,2.2,219,
20250320 14:51:46,280_380V_5A_3,300,687.5,5,1442.5,289.1,2.3,219,
20250320 14:51:47,280_380V_5A_3,300,687.2,5,1449.5,290,2.2,219,
20250320 14:51:47,280_380V_5A_3,300,687.9,4.99,1449,289.3,2.2,219,
20250320 14:51:48,280_380V_5A_3,300,687.5,4.99,1446.5,289.4,2.3,219,
20250320 14:51:49,280_380V_5A_3,300,687.8,5,1446.5,289.8,2.2,219,
20250320 14:51:49,280_380V_5A_3,300,687.1,4.99,1449,289.7,2.3,219,
20250320 14:51:50,280_380V_5A_3,300,687.8,4.99,1400,279.4,2.2,219,
20250320 14:51:50,280_380V_5A_3,300,687.6,5,1394,279.4,2.2,219,
20250320 14:51:51,280_380V_5A_3,300,688.3,4.99,1394,279.8,2.2,219,
20250320 14:51:51,280_380V_5A_3,300,687.8,5,1393.5,279.4,2.2,218.5,
20250320 14:51:52,280_380V_5A_3,300,688.1,5,1397,279.8,2.2,218.5,
20250320 14:51:53,280_380V_5A_3,300,688.4,4.99,1398.5,279.8,2.2,218.5,
20250320 14:51:53,280_380V_5A_3,300,688,5,1396,279.3,2.2,218.5,
20250320 14:51:54,280_380V_5A_3,300,687.9,5,1397,279.4,2.2,218.5,
20250320 14:51:54,280_380V_5A_3,300,701,0.17,30.5,279.4,0,218.5,
