DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 15:12:21,280_380V_5A_6,300,688,5,1546.5,309.4,2.4,218.5,
20250320 15:12:21,280_380V_5A_6,300,687.8,5,1542.5,309.2,2.4,218.5,
20250320 15:12:22,280_380V_5A_6,300,687.5,4.99,1547.5,309.4,2.4,218.5,
20250320 15:12:22,280_380V_5A_6,300,687.7,4.99,1544,309.4,2.5,218.5,
20250320 15:12:23,280_380V_5A_6,300,687.5,4.99,1543,309.3,2.5,218.5,
20250320 15:12:24,280_380V_5A_6,300,687.4,4.99,1543,309.3,2.4,219,
20250320 15:12:24,280_380V_5A_6,300,687.3,4.99,1544,309.4,2.4,219,
20250320 15:12:25,280_380V_5A_6,300,687.5,5,1543,309.3,2.5,219,
20250320 15:12:25,280_380V_5A_6,300,687.8,5,1546.5,309.3,2.5,219,
20250320 15:12:26,280_380V_5A_6,260,687.7,5,1596.5,319.2,2.6,219,
20250320 15:12:26,280_380V_5A_6,260,687.4,4.99,1596.5,319.3,2.6,219,
20250320 15:12:27,280_380V_5A_6,261,687.7,4.99,1596.5,319.3,2.6,219,
20250320 15:12:27,280_380V_5A_6,262,687,4.99,1596.5,319.3,2.5,219,
20250320 15:12:28,280_380V_5A_6,262,687.2,4.99,1593,319.3,2.6,219,
20250320 15:12:28,280_380V_5A_6,262,687.6,4.99,1596.5,319.3,2.5,219,
20250320 15:12:29,280_380V_5A_6,261,686.9,4.99,1596.5,319.3,2.6,218.5,
20250320 15:12:29,280_380V_5A_6,260,688,4.99,1596.5,319.3,2.6,218.5,
20250320 15:12:30,280_380V_5A_6,263,688.1,5,1596.5,319.3,2.6,218.5,
20250320 15:12:30,280_380V_5A_6,262,687.6,4.99,1596.5,319.3,2.5,218.5,
20250320 15:12:31,280_380V_5A_6,300,764.1,4.99,1644.5,329.6,2.7,218.5,
20250320 15:12:32,280_380V_5A_6,300,765.8,5,1645,329.3,2.7,219,
20250320 15:12:32,280_380V_5A_6,300,766.8,5,1649,329.1,2.7,219,
20250320 15:12:33,280_380V_5A_6,300,767.4,5,1641,329.7,2.6,219,
20250320 15:12:33,280_380V_5A_6,300,767.1,4.99,1644,329.7,2.7,219,
20250320 15:12:34,280_380V_5A_6,300,767.8,4.99,1648.5,329.7,2.6,219,
20250320 15:12:34,280_380V_5A_6,300,766.3,5,1648,329.2,2.6,219,
20250320 15:12:35,280_380V_5A_6,300,767.7,5,1642,329.1,2.6,219,
20250320 15:12:36,280_380V_5A_6,300,767.3,5,1698.5,339.7,2.7,219,
20250320 15:12:36,280_380V_5A_6,300,766,5,1695.5,339,2.7,219,
20250320 15:12:37,280_380V_5A_6,300,765.5,5,1691,338.9,2.7,218.5,
20250320 15:12:37,280_380V_5A_6,300,765.2,4.99,1695,339.7,2.7,218.5,
20250320 15:12:38,280_380V_5A_6,300,765.8,4.99,1694.5,339.4,2.6,218.5,
20250320 15:12:39,280_380V_5A_6,300,767.3,4.99,1699,339.3,2.7,218.5,
20250320 15:12:39,280_380V_5A_6,300,767.5,5,1696,339.3,2.7,218.5,
20250320 15:12:40,280_380V_5A_6,300,767.3,5,1695,339,2.7,219,
20250320 15:12:40,280_380V_5A_6,300,767.3,4.99,1694.5,339.4,2.7,219,
20250320 15:12:41,280_380V_5A_6,300,767.8,5,1746.5,349.3,2.7,219,
20250320 15:12:42,280_380V_5A_6,300,768.1,5,1746.5,349.3,2.8,219,
20250320 15:12:42,280_380V_5A_6,300,768,5,1746.5,349.1,2.7,219,
20250320 15:12:43,280_380V_5A_6,300,767.3,4.99,1742,349.6,2.8,219,
20250320 15:12:43,280_380V_5A_6,300,768.4,4.99,1742,349.6,2.8,219,
20250320 15:12:44,280_380V_5A_6,300,768.4,5,1748.5,349.7,2.7,219,
20250320 15:12:44,280_380V_5A_6,300,768.1,5,1746,349.2,2.7,219,
20250320 15:12:45,280_380V_5A_6,300,767.2,4.99,1746.5,349.1,2.8,219,
20250320 15:12:45,280_380V_5A_6,300,768.2,4.99,1746,349.2,2.7,218.5,
20250320 15:12:46,280_380V_5A_6,286,768.1,4.99,1796.5,359.3,2.9,218.5,
20250320 15:12:46,280_380V_5A_6,289,767.9,5,1796.5,359.3,2.9,218.5,
20250320 15:12:47,280_380V_5A_6,288,767.3,4.99,1796,359.2,2.9,218.5,
20250320 15:12:48,280_380V_5A_6,288,768,4.99,1792,359.3,2.8,218.5,
20250320 15:12:48,280_380V_5A_6,286,767.9,5,1796.5,359.3,2.9,219,
20250320 15:12:49,280_380V_5A_6,288,767.3,4.99,1796,359.3,2.9,219,
20250320 15:12:49,280_380V_5A_6,288,767.6,5,1792,359.2,2.9,219,
20250320 15:12:50,280_380V_5A_6,289,767.4,4.99,1796,359.3,2.8,219,
20250320 15:12:50,280_380V_5A_6,289,768,4.99,1796,359.2,2.9,219,
20250320 15:12:51,280_380V_5A_6,204,768.1,4.99,1842,369.2,2.9,219,
20250320 15:12:51,280_380V_5A_6,204,768.2,4.99,1846,369.2,2.9,219,
20250320 15:12:52,280_380V_5A_6,203,768.6,5,1841.5,369.2,3,219,
20250320 15:12:53,280_380V_5A_6,203,768.4,5,1842,369.2,2.9,219,
20250320 15:12:54,280_380V_5A_6,203,768.6,4.99,1846,369.2,2.9,218.5,
20250320 15:12:54,280_380V_5A_6,204,767.9,5,1842,369.2,2.9,218.5,
20250320 15:12:55,280_380V_5A_6,207,767.8,4.99,1846,369.2,2.9,218.5,
20250320 15:12:55,280_380V_5A_6,203,767.8,5,1841.5,369.2,2.9,218.5,
20250320 15:12:56,280_380V_5A_6,229,777,4.99,1896.5,379.2,3,218.5,
20250320 15:12:57,280_380V_5A_6,229,778.1,4.99,1892,379.2,3,219,
20250320 15:12:57,280_380V_5A_6,229,777.4,5,1892.5,379.3,3,219,
20250320 15:12:58,280_380V_5A_6,230,778.8,4.99,1896,379.2,3,219,
20250320 15:12:58,280_380V_5A_6,229,778.3,5,1892,379.2,3.1,219,
20250320 15:12:59,280_380V_5A_6,228,777.7,4.99,1896,379.3,3,219,
20250320 15:13:00,280_380V_5A_6,229,778.1,5,1892.5,379.2,3,219,
20250320 15:13:00,280_380V_5A_6,229,777.9,4.99,1896.5,379.2,3,219,
20250320 15:13:01,280_380V_5A_6,241,778.2,4.99,1842,369.2,2.9,219,
20250320 15:13:01,280_380V_5A_6,240,778,5,1841.5,369.1,2.9,219,
20250320 15:13:02,280_380V_5A_6,241,777.2,5,1842,369.2,2.9,218.5,
20250320 15:13:03,280_380V_5A_6,240,777.1,5,1842,369.2,2.9,218.5,
20250320 15:13:03,280_380V_5A_6,241,778.1,5,1846,369.2,2.9,218.5,
20250320 15:13:04,280_380V_5A_6,241,777.9,5,1841.5,369.1,2.9,218.5,
20250320 15:13:05,280_380V_5A_6,242,778.7,4.99,1845.5,369.1,2.9,219,
20250320 15:13:05,280_380V_5A_6,241,778,5,1842,369.2,2.9,219,
20250320 15:13:06,280_380V_5A_6,300,775.2,5,1792,359.3,2.8,219,
20250320 15:13:06,280_380V_5A_6,288,767.3,5,1792,359.3,2.8,219,
20250320 15:13:07,280_380V_5A_6,289,767.7,5,1796,359.3,2.9,219,
20250320 15:13:07,280_380V_5A_6,288,768.2,4.99,1792.5,359.3,2.9,219,
20250320 15:13:08,280_380V_5A_6,289,767.2,4.99,1792.5,359.2,2.9,219,
20250320 15:13:09,280_380V_5A_6,289,767.9,4.99,1796.5,359.3,2.8,219,
20250320 15:13:09,280_380V_5A_6,290,767.4,5,1796,359.2,2.9,219,
20250320 15:13:10,280_380V_5A_6,289,767.6,4.99,1792.5,359.3,2.9,219,
20250320 15:13:10,280_380V_5A_6,289,768.5,5,1792.5,359.2,2.9,219,
20250320 15:13:11,280_380V_5A_6,300,767.1,4.99,1742.5,349.4,2.7,218.5,
20250320 15:13:12,280_380V_5A_6,300,767.5,4.99,1746,349.6,2.7,218.5,
20250320 15:13:12,280_380V_5A_6,300,768.8,5,1744.5,349.2,2.8,218.5,
20250320 15:13:13,280_380V_5A_6,300,767.6,5,1745.5,349.1,2.7,218.5,
20250320 15:13:13,280_380V_5A_6,300,767.8,5,1742.5,349.1,2.7,219,
20250320 15:13:14,280_380V_5A_6,300,767.9,5,1747.5,349.5,2.7,219,
20250320 15:13:15,280_380V_5A_6,300,767.4,5,1748,349.5,2.8,219,
20250320 15:13:15,280_380V_5A_6,300,767.6,5,1744,349.6,2.8,219,
20250320 15:13:16,280_380V_5A_6,300,767.7,5,1696,339.2,2.7,219,
20250320 15:13:16,280_380V_5A_6,300,766.5,4.99,1696,339,2.7,219,
20250320 15:13:17,280_380V_5A_6,300,767.6,5,1691,338.9,2.6,219,
20250320 15:13:17,280_380V_5A_6,300,768.2,4.99,1696,339.4,2.6,219,
20250320 15:13:18,280_380V_5A_6,300,766.3,4.99,1694.5,339.8,2.6,219,
20250320 15:13:19,280_380V_5A_6,300,766.7,4.99,1698,339.6,2.6,219,
20250320 15:13:19,280_380V_5A_6,300,768.5,5,1698.5,339.3,2.6,218.5,
20250320 15:13:20,280_380V_5A_6,300,767.1,5,1696,339.1,2.6,218.5,
20250320 15:13:20,280_380V_5A_6,300,767.3,5,1695,339.7,2.6,218.5,
20250320 15:13:21,280_380V_5A_6,300,766.3,5,1648.5,329.2,2.6,218.5,
20250320 15:13:22,280_380V_5A_6,300,767,5,1640.5,329.7,2.6,218.5,
20250320 15:13:22,280_380V_5A_6,300,767.3,5,1651.5,329.7,2.6,219,
20250320 15:13:23,280_380V_5A_6,300,768.9,5,1645.5,329.2,2.5,219,
20250320 15:13:23,280_380V_5A_6,300,767.6,5.01,1645.5,329.6,2.5,219,
20250320 15:13:24,280_380V_5A_6,300,767.2,5,1647.5,329.5,2.6,219,
20250320 15:13:24,280_380V_5A_6,300,766.3,5,1646,329.3,2.6,219,
20250320 15:13:25,280_380V_5A_6,300,767,5,1645.5,328.9,2.6,219,
20250320 15:13:26,280_380V_5A_6,300,766.2,5,1598,319.7,2.6,219,
20250320 15:13:26,280_380V_5A_6,300,767.9,4.99,1594.5,318.9,2.5,219,
20250320 15:13:27,280_380V_5A_6,300,767.5,4.99,1594.5,319.3,2.5,219,
20250320 15:13:27,280_380V_5A_6,300,768.2,5,1596.5,319.3,2.6,219,
20250320 15:13:28,280_380V_5A_6,300,766.7,5,1595,319.1,2.5,218.5,
20250320 15:13:29,280_380V_5A_6,300,768.5,5,1595.5,318.9,2.4,218.5,
20250320 15:13:29,280_380V_5A_6,300,767.8,4.99,1595.5,319.2,2.5,218.5,
20250320 15:13:30,280_380V_5A_6,300,767.4,5,1595,319.2,2.5,218.5,
20250320 15:13:31,280_380V_5A_6,300,769.1,5,1548.5,309.3,2.4,218.5,
20250320 15:13:31,280_380V_5A_6,300,688.2,4.99,1543,309.6,2.4,219,
20250320 15:13:32,280_380V_5A_6,300,688.4,4.99,1546.5,309.5,2.4,219,
20250320 15:13:32,280_380V_5A_6,300,687.7,4.99,1547.5,309.5,2.5,219,
20250320 15:13:33,280_380V_5A_6,300,687.4,5,1544,309.3,2.5,219,
20250320 15:13:33,280_380V_5A_6,300,686.9,4.99,1543,309.4,2.5,219,
20250320 15:13:34,280_380V_5A_6,300,687.2,4.99,1547.5,309.5,2.5,219,
20250320 15:13:35,280_380V_5A_6,300,688.1,5,1547.5,309.4,2.5,219,
20250320 15:13:35,280_380V_5A_6,300,687.6,4.99,1547.5,309.4,2.5,219,
20250320 15:13:36,280_380V_5A_6,300,687.7,5,1496.5,299.4,2.4,219,
20250320 15:13:36,280_380V_5A_6,300,687.9,5,1496.5,299.2,2.4,219,
20250320 15:13:37,280_380V_5A_6,300,688,4.99,1495.5,299.1,2.3,219,
20250320 15:13:37,280_380V_5A_6,300,688.2,4.99,1495.5,299.8,2.3,218.5,
20250320 15:13:38,280_380V_5A_6,300,687.3,5,1494,299.4,2.3,218.5,
20250320 15:13:38,280_380V_5A_6,300,688,5,1496.5,299.1,2.3,218.5,
20250320 15:13:39,280_380V_5A_6,300,687.6,5,1496,299.3,2.4,218.5,
20250320 15:13:39,280_380V_5A_6,300,687.6,4.99,1499.5,299.9,2.4,218.5,
20250320 15:13:40,280_380V_5A_6,300,687.3,4.99,1496.5,299.8,2.3,219,
20250320 15:13:41,280_380V_5A_6,300,688.1,5,1446,289.2,2.3,219,
20250320 15:13:41,280_380V_5A_6,300,687.7,5,1445.5,289.4,2.3,219,
20250320 15:13:42,280_380V_5A_6,300,688.3,5,1448.5,289.4,2.2,219,
20250320 15:13:42,280_380V_5A_6,300,688.1,5,1447,289.3,2.2,219,
20250320 15:13:43,280_380V_5A_6,300,687.6,5,1446.5,289.7,2.2,219,
20250320 15:13:43,280_380V_5A_6,300,687.7,5,1446,289.8,2.3,219,
20250320 15:13:44,280_380V_5A_6,300,687.6,5,1445.5,289.4,2.3,219,
20250320 15:13:44,280_380V_5A_6,300,688.1,4.99,1446.5,289.4,2.3,219,
20250320 15:13:45,280_380V_5A_6,300,687.2,5.01,1446,289.1,2.3,219,
20250320 15:13:46,280_380V_5A_6,300,686.3,5,1396,279.2,2.2,219,
20250320 15:13:46,280_380V_5A_6,300,687.9,4.99,1399,279.5,2.2,218.5,
20250320 15:13:47,280_380V_5A_6,300,687.9,5.01,1396,279.4,2.1,218.5,
20250320 15:13:47,280_380V_5A_6,300,688,5,1395.5,279.1,2.1,218.5,
20250320 15:13:48,280_380V_5A_6,300,688.2,5,1399.5,279.9,2.2,218.5,
20250320 15:13:48,280_380V_5A_6,300,688.2,5,1399,279.9,2.2,218.5,
20250320 15:13:49,280_380V_5A_6,300,687.2,5,1399.5,279.4,2.2,219,
20250320 15:13:50,280_380V_5A_6,300,687.2,5,1399,279.8,2.2,219,
20250320 15:13:50,280_380V_5A_6,300,687.2,4.99,1396,279.8,2.3,219,
20250320 15:13:51,280_380V_5A_6,300,693,0.03,0,279.4,0,219.5,
