DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 15:34:52,280_380V_5A_8,300,687.5,5,1449.5,290,2.2,219,
20250320 15:34:53,280_380V_5A_8,300,687.9,4.99,1447,289.4,2.2,219,
20250320 15:34:54,280_380V_5A_8,300,688.5,5,1443,289.1,2.2,219,
20250320 15:34:54,280_380V_5A_8,300,687.9,4.99,1448.5,289.4,2.2,219,
20250320 15:34:55,280_380V_5A_8,300,688.2,5,1446,289.9,2.2,218.5,
20250320 15:34:56,280_380V_5A_8,300,687.8,5,1450,289.3,2.2,218.5,
20250320 15:34:56,280_380V_5A_8,300,687.5,5,1443.5,289.4,2.2,218.5,
20250320 15:34:57,280_380V_5A_8,300,688.8,5.01,1395.5,279.2,2.1,218.5,
20250320 15:34:57,280_380V_5A_8,300,687.4,5,1396,280,2.1,218.5,
20250320 15:34:58,280_380V_5A_8,300,688.1,5,1399,279.9,2.1,219,
20250320 15:34:58,280_380V_5A_8,300,688.2,4.99,1399.5,279.4,2.1,219,
20250320 15:34:59,280_380V_5A_8,300,686.8,5,1398,279.5,2.2,219,
20250320 15:35:00,280_380V_5A_8,300,688.1,5,1397.5,279.9,2.2,219,
20250320 15:35:00,280_380V_5A_8,300,687.8,5,1396.5,279.4,2.1,219,
20250320 15:35:01,280_380V_5A_8,300,688.3,5,1396.5,279.2,2.1,219,
20250320 15:35:01,280_380V_5A_8,300,688.1,5,1399,279.8,2.1,219,
20250320 15:35:02,280_380V_5A_8,300,699.3,0,22,279.5,0,219.5,
