DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 09:11:07,280_380V_10A_4,178,686.6,9.99,2996,299.5,4.7,218.5,
20250320 09:11:08,280_380V_10A_4,178,688.3,9.99,2996,299.5,4.7,219,
20250320 09:11:08,280_380V_10A_4,177,687.7,10,2992,299.5,4.7,218.5,
20250320 09:11:09,280_380V_10A_4,178,687.5,10,2992,299.6,4.7,218.5,
20250320 09:11:09,280_380V_10A_4,179,687.5,9.99,2995,299.5,4.7,218.5,
20250320 09:11:10,280_380V_10A_4,179,687.9,9.99,2995,299.5,4.7,218.5,
20250320 09:11:10,280_380V_10A_4,178,687.1,9.99,2995,299.5,4.7,218.5,
20250320 09:11:11,280_380V_10A_4,177,687.9,9.99,2992,299.5,4.7,218.5,
20250320 09:11:11,280_380V_10A_4,177,687.4,10,2992,299.5,4.7,218.5,
20250320 09:11:12,280_380V_10A_4,178,687.6,10,3026.5,300.9,4.7,218.5,
20250320 09:11:12,280_380V_10A_4,158,687.9,9.99,3095,309.5,4.9,218.5,
20250320 09:11:13,280_380V_10A_4,157,687.9,9.99,3095,309.4,4.9,218.5,
20250320 09:11:13,280_380V_10A_4,157,687.3,9.99,3095,309.4,4.9,218.5,
20250320 09:11:14,280_380V_10A_4,156,687.3,9.99,3091.5,309.5,4.9,218.5,
20250320 09:11:14,280_380V_10A_4,156,687.4,10,3091.5,309.4,4.9,218.5,
20250320 09:11:15,280_380V_10A_4,157,688,10,3095,309.5,4.8,218.5,
20250320 09:11:15,280_380V_10A_4,157,687.9,9.99,3095,309.5,4.9,218.5,
20250320 09:11:16,280_380V_10A_4,157,687.5,9.99,3095,309.5,4.8,218.5,
20250320 09:11:16,280_380V_10A_4,158,688.3,9.99,3095,309.5,4.8,218.5,
20250320 09:11:17,280_380V_10A_4,158,687.7,9.99,3095,309.5,4.9,218.5,
20250320 09:11:17,280_380V_10A_4,136,687.7,9.99,3194,319.4,5.4,218.5,
20250320 09:11:18,280_380V_10A_4,261,800.9,10,3193,319.3,5.1,218.5,
20250320 09:11:18,280_380V_10A_4,261,801,10,3190.5,319.4,5,218.5,
20250320 09:11:19,280_380V_10A_4,261,801.3,9.99,3194,319.4,5,218.5,
20250320 09:11:19,280_380V_10A_4,261,801.8,9.99,3190.5,319.4,5,218.5,
20250320 09:11:20,280_380V_10A_4,261,802.1,10,3193,319.3,5,218.5,
20250320 09:11:20,280_380V_10A_4,261,801.4,10,3190.5,319.4,5,218.5,
20250320 09:11:21,280_380V_10A_4,261,800.6,10,3193,319.3,5.1,218.5,
20250320 09:11:21,280_380V_10A_4,261,801.7,10,3193,319.3,5.1,218.5,
20250320 09:11:22,280_380V_10A_4,262,801.5,10,3194,319.4,5,218.5,
20250320 09:11:22,280_380V_10A_4,243,801.8,9.99,3294,329.4,5.2,218.5,
20250320 09:11:23,280_380V_10A_4,243,803.5,9.99,3293,329.3,5.1,218.5,
20250320 09:11:23,280_380V_10A_4,243,803.9,9.99,3290.5,329.4,5.2,219,
20250320 09:11:24,280_380V_10A_4,245,803,10,3293,329.3,5.2,218.5,
20250320 09:11:24,280_380V_10A_4,244,802.9,9.99,3294,329.4,5.2,218.5,
20250320 09:11:25,280_380V_10A_4,244,802.1,9.99,3293,329.3,5.2,218.5,
20250320 09:11:25,280_380V_10A_4,244,802.3,9.99,3290.5,329.4,5.2,218.5,
20250320 09:11:25,280_380V_10A_4,243,802.7,9.99,3290.5,329.3,5.2,218.5,
20250320 09:11:26,280_380V_10A_4,243,803.1,10,3289.5,329.4,5.2,218.5,
20250320 09:11:27,280_380V_10A_4,243,803.1,9.99,3293,329.4,5.2,218.5,
20250320 09:11:27,280_380V_10A_4,244,803.6,9.99,3314,329.9,5.2,218.5,
20250320 09:11:28,280_380V_10A_4,222,803.3,10,3391.5,339.4,5.3,218.5,
20250320 09:11:28,280_380V_10A_4,223,803,10,3390.5,339.4,5.3,218.5,
20250320 09:11:29,280_380V_10A_4,223,802.4,9.99,3394,339.4,5.3,218.5,
20250320 09:11:29,280_380V_10A_4,221,803.3,10,3391.5,339.5,5.3,218.5,
20250320 09:11:30,280_380V_10A_4,222,802.9,10,3390.5,339.4,5.3,218.5,
20250320 09:11:30,280_380V_10A_4,221,803,10,3394,339.4,5.3,218.5,
20250320 09:11:30,280_380V_10A_4,222,803.1,10,3390.5,339.4,5.3,218.5,
20250320 09:11:31,280_380V_10A_4,223,803.6,10,3390.5,339.4,5.4,218.5,
20250320 09:11:32,280_380V_10A_4,222,803.2,10,3391.5,339.5,5.3,218.5,
20250320 09:11:32,280_380V_10A_4,221,803.3,9.98,3415.5,340.4,5.3,218.5,
20250320 09:11:32,280_380V_10A_4,201,803.3,10,3489.5,349.4,5.5,218.5,
20250320 09:11:33,280_380V_10A_4,202,802.3,10,3494,349.4,5.5,218.5,
20250320 09:11:33,280_380V_10A_4,201,804.5,9.99,3494,349.4,5.5,218.5,
20250320 09:11:34,280_380V_10A_4,201,802.8,9.99,3494,349.4,5.5,218.5,
20250320 09:11:34,280_380V_10A_4,199,802.6,10,3489.5,349.3,5.4,218.5,
20250320 09:11:35,280_380V_10A_4,199,803.6,10,3489.5,349.4,5.5,218.5,
20250320 09:11:35,280_380V_10A_4,201,803.3,10,3489.5,349.4,5.5,218.5,
20250320 09:11:36,280_380V_10A_4,200,804,10,3490.5,349.4,5.5,218.5,
20250320 09:11:37,280_380V_10A_4,200,803.2,10,3490.5,349.3,5.5,218.5,
20250320 09:11:37,280_380V_10A_4,178,801.9,10,3589,359.3,5.6,218.5,
20250320 09:11:38,280_380V_10A_4,178,804.1,10,3589,359.3,5.7,218.5,
20250320 09:11:38,280_380V_10A_4,180,802.3,10,3589,359.3,5.6,218.5,
20250320 09:11:38,280_380V_10A_4,179,803.3,10,3593,359.3,5.6,218.5,
20250320 09:11:39,280_380V_10A_4,178,802.2,10,3589,359.3,5.6,218.5,
20250320 09:11:39,280_380V_10A_4,180,803.8,10,3589,359.3,5.7,218.5,
20250320 09:11:40,280_380V_10A_4,179,803.3,9.99,3593,359.3,5.6,218.5,
20250320 09:11:40,280_380V_10A_4,179,802.5,9.99,3593,359.3,5.6,218.5,
20250320 09:11:41,280_380V_10A_4,177,802.4,10,3589,359.3,5.7,218.5,
20250320 09:11:41,280_380V_10A_4,180,802.8,9.99,3594,359.3,5.6,218.5,
20250320 09:11:42,280_380V_10A_4,180,803.5,10,3593,359.3,5.6,218.5,
20250320 09:11:42,280_380V_10A_4,168,802.4,9.99,3692,369.1,5.8,218.5,
20250320 09:11:43,280_380V_10A_4,168,802.7,9.99,3693,369.4,5.8,218.5,
20250320 09:11:43,280_380V_10A_4,168,802.9,10,3689,369.2,5.8,218.5,
20250320 09:11:44,280_380V_10A_4,168,802.4,10,3692,369.2,5.8,218.5,
20250320 09:11:44,280_380V_10A_4,168,802.8,10,3688,369.2,5.8,218.5,
20250320 09:11:45,280_380V_10A_4,168,804.4,9.99,3693,369.3,5.8,218.5,
20250320 09:11:45,280_380V_10A_4,168,803.1,9.99,3693,369.3,5.8,218.5,
20250320 09:11:46,280_380V_10A_4,168,802.3,9.99,3688,369.2,5.8,218.5,
20250320 09:11:46,280_380V_10A_4,168,802.9,10,3688,369.2,5.8,218.5,
20250320 09:11:47,280_380V_10A_4,168,802.3,10,3689,369.3,5.8,218.5,
20250320 09:11:47,280_380V_10A_4,160,801.5,10,3789,379.2,5.9,218.5,
20250320 09:11:47,280_380V_10A_4,176,803.6,10,3789,379.4,6,218.5,
20250320 09:11:48,280_380V_10A_4,179,803.2,10,3790,379.3,6,218.5,
20250320 09:11:48,280_380V_10A_4,179,802.9,9.99,3793,379.3,6,218.5,
20250320 09:11:49,280_380V_10A_4,178,803.1,9.99,3794,379.3,5.9,218.5,
20250320 09:11:49,280_380V_10A_4,176,802.9,10,3789,379.3,5.9,218.5,
20250320 09:11:50,280_380V_10A_4,176,803.3,9.99,3793,379.3,5.9,218.5,
20250320 09:11:51,280_380V_10A_4,177,802.1,9.99,3789,379.3,5.9,218.5,
20250320 09:11:51,280_380V_10A_4,177,803.4,9.99,3793,379.3,5.9,218.5,
20250320 09:11:52,280_380V_10A_4,176,804.5,10,3790,379.3,5.9,219,
20250320 09:11:52,280_380V_10A_4,183,804.1,10,3688,369.3,5.8,218.5,
20250320 09:11:53,280_380V_10A_4,168,802.8,10,3692,369.2,5.8,218.5,
20250320 09:11:53,280_380V_10A_4,168,803.3,10,3689,369.3,5.8,218.5,
20250320 09:11:54,280_380V_10A_4,167,802.2,9.99,3688,369.2,5.8,218.5,
20250320 09:11:54,280_380V_10A_4,168,802.7,9.99,3692,369.2,5.8,218.5,
20250320 09:11:55,280_380V_10A_4,168,804.6,10,3688,369.2,5.8,218.5,
20250320 09:11:56,280_380V_10A_4,168,802.9,9.99,3692,369.3,5.8,218.5,
20250320 09:11:56,280_380V_10A_4,168,802.4,10,3688,369.3,5.8,218.5,
20250320 09:11:57,280_380V_10A_4,168,802.6,9.99,3693,369.2,5.8,218.5,
20250320 09:11:57,280_380V_10A_4,179,802.7,9.99,3593,359.3,5.6,218.5,
20250320 09:11:58,280_380V_10A_4,178,803.4,10,3589,359.3,5.7,218.5,
20250320 09:11:58,280_380V_10A_4,178,802.9,10,3589,359.3,5.6,218.5,
20250320 09:11:59,280_380V_10A_4,178,802.5,10,3589,359.4,5.6,218.5,
20250320 09:11:59,280_380V_10A_4,178,803.5,10,3589,359.3,5.6,218.5,
20250320 09:12:00,280_380V_10A_4,178,803.3,10,3590,359.3,5.6,218.5,
20250320 09:12:00,280_380V_10A_4,179,803.6,9.99,3594,359.4,5.7,218.5,
20250320 09:12:01,280_380V_10A_4,179,803,9.99,3593,359.3,5.6,218.5,
20250320 09:12:01,280_380V_10A_4,178,802.6,9.99,3593,359.3,5.7,219,
20250320 09:12:02,280_380V_10A_4,177,802.9,10,3589,359.4,5.6,218.5,
20250320 09:12:02,280_380V_10A_4,198,802.6,10,3584,359.3,5.6,219,
20250320 09:12:02,280_380V_10A_4,200,803,10,3490.5,349.4,5.5,219,
20250320 09:12:03,280_380V_10A_4,201,803,9.99,3494,349.4,5.5,219,
20250320 09:12:03,280_380V_10A_4,202,803,9.99,3494,349.4,5.5,218.5,
20250320 09:12:04,280_380V_10A_4,202,802.6,9.99,3493,349.4,5.5,218.5,
20250320 09:12:04,280_380V_10A_4,201,803.1,9.99,3490.5,349.4,5.5,218.5,
20250320 09:12:05,280_380V_10A_4,201,802.4,10,3490.5,349.4,5.5,218.5,
20250320 09:12:05,280_380V_10A_4,199,803.6,10,3491.5,349.4,5.5,218.5,
20250320 09:12:06,280_380V_10A_4,201,802.6,10,3490.5,349.5,5.5,218.5,
20250320 09:12:06,280_380V_10A_4,199,803,10,3490.5,349.4,5.5,218.5,
20250320 09:12:07,280_380V_10A_4,201,802.9,10,3493,349.3,5.5,219,
20250320 09:12:07,280_380V_10A_4,200,803.1,10.01,3470,348.9,5.5,219,
20250320 09:12:07,280_380V_10A_4,223,803.4,10,3395,339.5,5.3,219,
20250320 09:12:08,280_380V_10A_4,224,803.9,9.99,3394,339.4,5.4,219,
20250320 09:12:08,280_380V_10A_4,223,802.7,9.99,3394,339.4,5.3,219,
20250320 09:12:09,280_380V_10A_4,222,803.6,9.99,3390.5,339.4,5.3,219,
20250320 09:12:09,280_380V_10A_4,222,803.1,10,3390.5,339.4,5.4,218.5,
20250320 09:12:10,280_380V_10A_4,221,803.8,10,3391.5,339.4,5.4,218.5,
20250320 09:12:10,280_380V_10A_4,222,803.8,10,3391.5,339.5,5.3,218.5,
20250320 09:12:11,280_380V_10A_4,222,802.3,10,3390.5,339.5,5.3,218.5,
20250320 09:12:11,280_380V_10A_4,222,802,10,3390.5,339.4,5.4,218.5,
20250320 09:12:12,280_380V_10A_4,221,802.4,10,3391.5,339.4,5.3,218.5,
20250320 09:12:12,280_380V_10A_4,243,803.5,10,3294,329.4,5.2,219,
20250320 09:12:13,280_380V_10A_4,242,802.4,10,3290.5,329.4,5.1,219,
20250320 09:12:13,280_380V_10A_4,243,802.3,10,3290.5,329.4,5.2,219,
20250320 09:12:14,280_380V_10A_4,243,802.4,10,3290.5,329.4,5.2,219,
20250320 09:12:14,280_380V_10A_4,243,802.9,10,3290.5,329.4,5.2,218.5,
20250320 09:12:15,280_380V_10A_4,244,802.6,10,3290.5,329.4,5.2,218.5,
20250320 09:12:15,280_380V_10A_4,243,802.7,10,3294,329.4,5.2,218.5,
20250320 09:12:15,280_380V_10A_4,243,802.4,10,3294,329.4,5.2,218.5,
20250320 09:12:16,280_380V_10A_4,243,803.3,10,3294,329.4,5.2,218.5,
20250320 09:12:16,280_380V_10A_4,245,803.6,9.99,3294,329.3,5.2,218.5,
20250320 09:12:17,280_380V_10A_4,243,803.5,10,3271,329.2,5.2,218.5,
20250320 09:12:17,280_380V_10A_4,261,801.5,9.99,3194,319.4,5,218.5,
20250320 09:12:18,280_380V_10A_4,261,802.6,10,3194,319.4,5,219,
20250320 09:12:18,280_380V_10A_4,261,801.5,10,3194,319.4,5.1,219,
20250320 09:12:19,280_380V_10A_4,261,801.7,10,3194,319.4,5,219,
20250320 09:12:19,280_380V_10A_4,260,801.5,10,3190.5,319.4,5.1,219,
20250320 09:12:20,280_380V_10A_4,261,801.4,10,3194,319.4,5,219,
20250320 09:12:20,280_380V_10A_4,261,801.1,10,3190.5,319.4,5,219,
20250320 09:12:21,280_380V_10A_4,261,801.8,10,3189.5,319.4,5,219,
20250320 09:12:21,280_380V_10A_4,261,800.9,9.99,3190.5,319.4,5.1,219,
20250320 09:12:22,280_380V_10A_4,261,799.8,10,3194,319.3,5,218.5,
20250320 09:12:22,280_380V_10A_4,258,783.5,9.99,3091.5,309.5,4.8,218.5,
20250320 09:12:23,280_380V_10A_4,253,777.2,10,3095,309.5,4.9,218.5,
20250320 09:12:23,280_380V_10A_4,253,776.7,10,3095,309.4,4.8,218.5,
20250320 09:12:24,280_380V_10A_4,253,775.9,10,3091.5,309.5,4.9,218.5,
20250320 09:12:24,280_380V_10A_4,252,776.1,10,3091.5,309.5,4.9,219,
20250320 09:12:25,280_380V_10A_4,253,777,10,3094,309.5,4.9,219,
20250320 09:12:25,280_380V_10A_4,254,776.6,10,3095,309.5,4.9,219,
20250320 09:12:26,280_380V_10A_4,253,776.7,10,3094,309.4,4.9,219,
20250320 09:12:26,280_380V_10A_4,253,777.1,10,3095,309.5,4.9,219,
20250320 09:12:27,280_380V_10A_4,253,776.2,9.99,3095,309.5,4.9,218.5,
20250320 09:12:27,280_380V_10A_4,261,757.4,9.99,2993,299.6,4.7,219,
20250320 09:12:28,280_380V_10A_4,246,752.1,10,2992,299.5,4.7,219,
20250320 09:12:28,280_380V_10A_4,245,750.9,9.99,2995,299.5,4.7,218.5,
20250320 09:12:29,280_380V_10A_4,246,751.9,10,2996,299.6,4.7,218.5,
20250320 09:12:29,280_380V_10A_4,244,751.4,10,2993,299.6,4.7,218.5,
20250320 09:12:30,280_380V_10A_4,247,751.7,10,2992,299.5,4.7,219,
20250320 09:12:30,280_380V_10A_4,245,751.4,10,2993,299.6,4.7,219,
20250320 09:12:31,280_380V_10A_4,246,752.1,10,2993,299.6,4.7,219,
20250320 09:12:31,280_380V_10A_4,245,752,9.99,2995,299.5,4.8,219,
20250320 09:12:32,280_380V_10A_4,246,751.2,9.99,2996,299.5,4.7,219,
20250320 09:12:32,280_380V_10A_4,243,732.6,9.99,2892,289.5,4.6,219,
20250320 09:12:33,280_380V_10A_4,238,726.4,9.99,2895,289.5,4.6,219,
20250320 09:12:33,280_380V_10A_4,238,725.7,10,2892,289.5,4.5,219,
20250320 09:12:34,280_380V_10A_4,239,726,10,2895,289.5,4.5,218.5,
20250320 09:12:34,280_380V_10A_4,239,726.7,9.99,2895,289.5,4.6,218.5,
20250320 09:12:35,280_380V_10A_4,237,726.9,10,2892,289.5,4.6,218.5,
20250320 09:12:36,280_380V_10A_4,238,727.6,9.99,2895,289.5,4.6,218.5,
20250320 09:12:36,280_380V_10A_4,237,726.5,9.99,2895,289.5,4.6,219,
20250320 09:12:37,280_380V_10A_4,237,726.4,10,2892,289.5,4.6,219,
20250320 09:12:37,280_380V_10A_4,255,727.1,10,2793,279.5,4.4,219,
20250320 09:12:38,280_380V_10A_4,233,702.9,9.99,2795,279.5,4.4,219,
20250320 09:12:38,280_380V_10A_4,231,702.3,10,2792,279.5,4.4,219,
20250320 09:12:39,280_380V_10A_4,231,702.9,10,2792,279.5,4.4,219,
20250320 09:12:39,280_380V_10A_4,232,702.6,9.99,2796,279.6,4.4,219,
20250320 09:12:40,280_380V_10A_4,233,703,9.99,2795,279.5,4.4,218.5,
20250320 09:12:41,280_380V_10A_4,232,703.2,9.99,2795,279.5,4.4,218.5,
20250320 09:12:41,280_380V_10A_4,232,702.7,9.99,2795,279.6,4.4,218.5,
20250320 09:12:41,280_380V_10A_4,231,702.2,9.99,2792,279.5,4.4,218.5,
20250320 09:12:42,280_380V_10A_4,232,703,10,2792,279.4,4.4,219,
