DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 15:27:45,280_380V_5A_7,259,688.1,4.99,1593,319.3,2.6,218.5,
20250320 15:27:46,280_380V_5A_7,257,687.9,4.99,1593.5,319.4,2.5,218.5,
20250320 15:27:46,280_380V_5A_7,260,687.7,5,1596.5,327.3,2.5,219,
20250320 15:27:47,280_380V_5A_7,300,764.1,4.99,1646.5,329.4,2.5,219,
20250320 15:27:48,280_380V_5A_7,300,766.7,5,1645.5,329.8,2.6,219,
20250320 15:27:48,280_380V_5A_7,300,766.8,4.99,1646,329.3,2.5,219,
20250320 15:27:49,280_380V_5A_7,300,766.2,5,1646,329.4,2.5,219,
20250320 15:27:49,280_380V_5A_7,300,766.8,5,1644.5,328.9,2.5,219,
20250320 15:27:50,280_380V_5A_7,300,765.9,5,1644,328.9,2.5,219,
20250320 15:27:50,280_380V_5A_7,300,766.4,4.99,1645,329,2.6,219,
20250320 15:27:51,280_380V_5A_7,300,766.6,5,1645,329.7,2.6,218.5,
20250320 15:27:51,280_380V_5A_7,300,766,5,1694,337,2.6,218.5,
20250320 15:27:52,280_380V_5A_7,300,767.8,5,1696.5,339.4,2.6,218.5,
20250320 15:27:53,280_380V_5A_7,300,767.8,5,1696.5,339.4,2.5,218.5,
20250320 15:27:53,280_380V_5A_7,300,767.4,5,1696.5,339.4,2.6,218.5,
20250320 15:27:53,280_380V_5A_7,300,767.7,5,1696.5,339,2.6,219,
20250320 15:27:54,280_380V_5A_7,300,767,5,1696.5,339.1,2.6,219,
20250320 15:27:55,280_380V_5A_7,300,767.8,5,1691.5,339.7,2.6,219,
20250320 15:27:55,280_380V_5A_7,300,768,5,1696,339.7,2.6,219,
20250320 15:27:56,280_380V_5A_7,300,767.2,4.99,1695,339.7,2.6,219,
20250320 15:27:56,280_380V_5A_7,300,766.5,5,1693,339.3,2.6,219,
20250320 15:27:57,280_380V_5A_7,300,767.1,4.99,1744,349.3,2.7,218.5,
20250320 15:27:57,280_380V_5A_7,300,768,5,1746.5,349.3,2.7,219,
20250320 15:27:58,280_380V_5A_7,300,767.3,4.99,1746.5,349.1,2.7,219,
20250320 15:27:58,280_380V_5A_7,300,766.5,4.99,1743,349,2.7,219,
20250320 15:27:59,280_380V_5A_7,300,766.6,5,1742.5,349.2,2.7,218.5,
20250320 15:27:59,280_380V_5A_7,300,767.4,4.99,1745,349.7,2.7,218.5,
20250320 15:28:00,280_380V_5A_7,300,767.1,5,1746,349.2,2.7,218.5,
20250320 15:28:01,280_380V_5A_7,300,767.9,4.99,1745.5,349.6,2.7,218.5,
20250320 15:28:01,280_380V_5A_7,300,767.3,5,1744.5,349.6,2.7,219,
20250320 15:28:02,280_380V_5A_7,288,768.5,5,1796.5,359.2,2.8,219,
20250320 15:28:02,280_380V_5A_7,286,768.8,4.99,1796.5,359.3,2.8,219,
20250320 15:28:03,280_380V_5A_7,288,767,4.99,1796.5,359.3,2.9,219,
20250320 15:28:03,280_380V_5A_7,288,767.3,5,1796,359.2,2.8,219,
20250320 15:28:04,280_380V_5A_7,290,766.9,5,1796.5,359.3,2.8,219,
20250320 15:28:04,280_380V_5A_7,288,767.7,5,1796.5,359.2,2.9,219,
20250320 15:28:05,280_380V_5A_7,286,767.3,4.99,1792,359.2,2.9,219,
20250320 15:28:05,280_380V_5A_7,287,768.7,4.99,1796,359.2,2.8,219,
20250320 15:28:06,280_380V_5A_7,288,768.2,4.99,1796.5,359.3,2.9,219,
20250320 15:28:07,280_380V_5A_7,204,767.3,4.99,1846,369.2,2.9,218.5,
20250320 15:28:07,280_380V_5A_7,203,767.8,5,1842,369.2,2.9,218.5,
20250320 15:28:08,280_380V_5A_7,204,767.8,5,1846,369.3,2.9,218.5,
20250320 15:28:08,280_380V_5A_7,204,768.7,4.99,1846,369.2,2.9,218.5,
20250320 15:28:09,280_380V_5A_7,203,768.1,5,1842,369.2,2.9,219,
20250320 15:28:09,280_380V_5A_7,205,767.6,4.99,1846.5,369.3,2.9,219,
20250320 15:28:10,280_380V_5A_7,203,767.2,4.99,1842,369.2,2.9,219,
20250320 15:28:11,280_380V_5A_7,203,768.9,5,1842,369.2,2.9,219,
20250320 15:28:11,280_380V_5A_7,204,767.3,4.99,1846,369.2,2.9,219,
20250320 15:28:12,280_380V_5A_7,213,775.8,5,1896.5,379.3,3,219,
20250320 15:28:12,280_380V_5A_7,230,778.2,5,1892.5,379.2,3,218.5,
20250320 15:28:13,280_380V_5A_7,228,778.6,5,1896.5,379.3,3,219,
20250320 15:28:13,280_380V_5A_7,228,777.8,5,1893,379.3,3,219,
20250320 15:28:14,280_380V_5A_7,229,777.3,5,1892,379.2,3,219,
20250320 15:28:14,280_380V_5A_7,229,777.5,4.99,1896,379.2,3,218.5,
20250320 15:28:15,280_380V_5A_7,229,778.2,5,1892.5,379.2,3,218.5,
20250320 15:28:15,280_380V_5A_7,229,777.5,4.99,1896.5,379.3,3,218.5,
20250320 15:28:16,280_380V_5A_7,229,777.9,5,1892.5,379.3,3,218.5,
20250320 15:28:17,280_380V_5A_7,241,777.8,5,1842,369.2,3,219,
20250320 15:28:17,280_380V_5A_7,241,776.8,5,1846,369.2,2.9,219,
20250320 15:28:18,280_380V_5A_7,240,776.6,5,1842,369.1,3,219,
20250320 15:28:18,280_380V_5A_7,241,777.5,4.99,1846,369.2,2.9,219,
20250320 15:28:19,280_380V_5A_7,241,778,5,1842,369.2,3,219,
20250320 15:28:20,280_380V_5A_7,240,777,5,1842,369.2,3,219,
20250320 15:28:20,280_380V_5A_7,241,777.6,4.99,1846,369.2,2.9,219,
20250320 15:28:21,280_380V_5A_7,241,778.6,5,1841.5,369.2,2.9,219,
20250320 15:28:21,280_380V_5A_7,241,778,4.99,1846,361.4,2.9,219,
20250320 15:28:22,280_380V_5A_7,291,768.5,4.99,1792.5,359.3,2.9,218.5,
20250320 15:28:23,280_380V_5A_7,289,767.9,5,1796.5,359.2,2.9,218.5,
20250320 15:28:23,280_380V_5A_7,288,768.5,4.99,1796.5,359.3,2.9,218.5,
20250320 15:28:24,280_380V_5A_7,288,769,5,1796.5,359.2,2.8,218.5,
20250320 15:28:24,280_380V_5A_7,290,768.5,4.99,1792.5,359.3,2.9,218.5,
20250320 15:28:25,280_380V_5A_7,286,768.6,4.99,1792.5,359.3,2.9,219,
20250320 15:28:25,280_380V_5A_7,288,767,5,1792.5,359.3,2.8,219,
20250320 15:28:26,280_380V_5A_7,290,768.1,4.99,1796.5,359.3,2.9,219,
20250320 15:28:26,280_380V_5A_7,288,769,5,1746.5,349.5,2.7,219,
20250320 15:28:27,280_380V_5A_7,300,768.5,5,1747.5,349.5,2.7,219,
20250320 15:28:28,280_380V_5A_7,300,768.3,5,1747.5,349.5,2.7,219,
20250320 15:28:28,280_380V_5A_7,300,769.2,5,1748,349.3,2.7,219,
20250320 15:28:29,280_380V_5A_7,300,768,5,1746.5,349.3,2.7,219,
20250320 15:28:29,280_380V_5A_7,300,767.3,5,1745.5,349.1,2.7,219,
20250320 15:28:30,280_380V_5A_7,300,769.1,5,1746,349.5,2.7,219,
20250320 15:28:30,280_380V_5A_7,300,768.1,5,1744,349.2,2.8,218.5,
20250320 15:28:31,280_380V_5A_7,300,767.8,4.99,1742.5,349.3,2.7,218.5,
20250320 15:28:31,280_380V_5A_7,300,768.1,4.99,1743,341.5,2.7,218.5,
20250320 15:28:32,280_380V_5A_7,300,767.5,5,1694.5,339,2.6,218.5,
20250320 15:28:32,280_380V_5A_7,300,768,5,1699,339.8,2.6,219,
20250320 15:28:33,280_380V_5A_7,300,768,4.99,1696.5,339.3,2.5,219,
20250320 15:28:34,280_380V_5A_7,300,767.7,5,1696,339.1,2.5,219,
20250320 15:28:34,280_380V_5A_7,300,768.2,5,1696,339.3,2.6,219,
20250320 15:28:35,280_380V_5A_7,300,766.6,4.99,1696,339.3,2.6,219,
20250320 15:28:35,280_380V_5A_7,300,766.2,4.99,1692.5,339.6,2.6,219,
20250320 15:28:36,280_380V_5A_7,300,767.5,5,1698,339.2,2.5,219,
20250320 15:28:36,280_380V_5A_7,300,766.8,5,1652,329.3,2.5,219,
20250320 15:28:37,280_380V_5A_7,300,767.8,5.01,1645.5,329.2,2.4,219,
20250320 15:28:38,280_380V_5A_7,300,768,4.99,1648,329.5,2.4,219,
20250320 15:28:38,280_380V_5A_7,300,767.6,5,1644,329.5,2.5,218.5,
20250320 15:28:39,280_380V_5A_7,300,767.2,5,1643,329.3,2.5,218.5,
20250320 15:28:39,280_380V_5A_7,300,767.4,4.99,1646,329.3,2.5,218.5,
20250320 15:28:40,280_380V_5A_7,300,768.2,4.99,1646,328.9,2.5,218.5,
20250320 15:28:40,280_380V_5A_7,300,767.2,4.99,1641.5,329.8,2.5,218.5,
20250320 15:28:41,280_380V_5A_7,300,768.5,4.99,1645.5,329.7,2.5,219,
20250320 15:28:41,280_380V_5A_7,300,767,5,1644.5,322.6,2.4,219,
20250320 15:28:42,280_380V_5A_7,300,768.9,4.99,1598.5,318.8,2.3,219,
20250320 15:28:42,280_380V_5A_7,300,769.8,4.99,1595,319,2.4,219,
20250320 15:28:43,280_380V_5A_7,300,767.5,5,1594.5,319.7,2.5,219,
20250320 15:28:44,280_380V_5A_7,300,767.6,4.99,1593,319.7,2.4,219,
20250320 15:28:44,280_380V_5A_7,300,766.8,5,1594,319.6,2.4,219,
20250320 15:28:45,280_380V_5A_7,300,767.4,5,1591.5,319.1,2.4,219,
20250320 15:28:45,280_380V_5A_7,300,766.2,5,1596.5,319.5,2.4,219,
20250320 15:28:46,280_380V_5A_7,300,766.7,4.99,1594,319.2,2.4,219,
20250320 15:28:47,280_380V_5A_7,300,768.6,5,1542.5,309.2,2.4,218.5,
20250320 15:28:47,280_380V_5A_7,300,687.8,4.99,1543.5,309.4,2.5,218.5,
20250320 15:28:48,280_380V_5A_7,300,688,4.99,1546,309.2,2.5,218.5,
20250320 15:28:48,280_380V_5A_7,300,687.9,4.99,1542.5,309.6,2.5,218.5,
20250320 15:28:49,280_380V_5A_7,300,687.9,4.99,1548,309.6,2.5,218.5,
20250320 15:28:49,280_380V_5A_7,300,688.1,5,1543,309.3,2.5,219,
20250320 15:28:50,280_380V_5A_7,300,687.6,4.99,1546,309.2,2.5,219,
20250320 15:28:50,280_380V_5A_7,300,687.5,4.99,1546.5,309.6,2.5,219,
20250320 15:28:51,280_380V_5A_7,300,687.9,5,1544.5,309.6,2.5,219,
20250320 15:28:51,280_380V_5A_7,300,687.4,5,1499.5,299.9,2.3,219,
20250320 15:28:52,280_380V_5A_7,300,688.1,5,1493.5,299.3,2.3,219,
20250320 15:28:53,280_380V_5A_7,300,687.2,4.99,1496.5,299.8,2.3,219,
20250320 15:28:53,280_380V_5A_7,300,687.7,4.99,1493.5,299.8,2.3,219,
20250320 15:28:54,280_380V_5A_7,300,687.7,5,1493.5,299.3,2.3,219,
20250320 15:28:54,280_380V_5A_7,300,687.5,4.99,1493.5,299.8,2.3,218.5,
20250320 15:28:55,280_380V_5A_7,300,687.5,5,1498.5,299.4,2.3,218.5,
20250320 15:28:55,280_380V_5A_7,300,686.9,4.99,1497,299.1,2.3,218.5,
20250320 15:28:56,280_380V_5A_7,300,687.6,5,1496.5,299.2,2.3,218.5,
20250320 15:28:57,280_380V_5A_7,300,687.9,4.99,1442.5,289.1,2.2,218.5,
20250320 15:28:57,280_380V_5A_7,300,687.9,5,1449.5,289.3,2.2,219,
20250320 15:28:58,280_380V_5A_7,300,687.6,5,1442.5,289.1,2.2,219,
20250320 15:28:58,280_380V_5A_7,300,687.6,5,1446,289.1,2.2,219,
20250320 15:28:59,280_380V_5A_7,300,687.4,4.99,1451.5,289.9,2.2,219,
20250320 15:28:59,280_380V_5A_7,300,687.8,5,1452,289.9,2.2,219,
20250320 15:29:00,280_380V_5A_7,300,687.8,4.99,1445.5,289.8,2.2,219,
20250320 15:29:01,280_380V_5A_7,300,688.1,5,1446,289.4,2.2,219,
20250320 15:29:01,280_380V_5A_7,300,688.2,4.99,1443.5,289.4,2.2,219,
20250320 15:29:02,280_380V_5A_7,300,687.5,4.99,1397,279.4,2.2,219,
20250320 15:29:02,280_380V_5A_7,300,687.6,5,1396,279.1,2.1,218.5,
20250320 15:29:03,280_380V_5A_7,300,688.1,5,1396,280,2.1,218.5,
20250320 15:29:04,280_380V_5A_7,300,688.1,5,1396,280,2.1,218.5,
20250320 15:29:04,280_380V_5A_7,300,687,4.99,1397,279.4,2.2,218.5,
20250320 15:29:05,280_380V_5A_7,300,687,5,1394,279.8,2.1,218.5,
20250320 15:29:05,280_380V_5A_7,300,687.5,5,1396,279.4,2.1,218.5,
20250320 15:29:06,280_380V_5A_7,300,687.7,5,1396,279.9,2.2,219,
20250320 15:29:06,280_380V_5A_7,300,687.4,5,1399,279.3,2.1,219,
