DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 10:18:37,280_380V_10A_12,222,802.4,9.99,3394,339.5,5.3,218.5,
20250320 10:18:37,280_380V_10A_12,223,802.5,9.99,3395,339.5,5.3,218.5,
20250320 10:18:37,280_380V_10A_12,224,803.6,9.99,3391.5,339.5,5.3,218.5,
20250320 10:18:38,280_380V_10A_12,223,801.9,9.99,3394,339.5,5.3,218.5,
20250320 10:18:38,280_380V_10A_12,224,802.9,9.99,3395,339.5,5.3,219,
20250320 10:18:39,280_380V_10A_12,222,803.8,10,3391.5,339.5,5.3,219,
20250320 10:18:40,280_380V_10A_12,223,802.6,10,3391.5,339.5,5.3,219,
20250320 10:18:40,280_380V_10A_12,225,802.5,9.99,3394,339.4,5.3,219,
20250320 10:18:40,280_380V_10A_12,224,803.4,9.99,3395,339.4,5.3,218.5,
20250320 10:18:41,280_380V_10A_12,223,802.8,10,3391.5,339.5,5.3,218.5,
20250320 10:18:42,280_380V_10A_12,200,801.1,10,3490.5,349.4,5.5,218.5,
20250320 10:18:42,280_380V_10A_12,201,803.2,10,3490.5,349.4,5.5,218.5,
20250320 10:18:43,280_380V_10A_12,202,802.7,9.99,3494,349.4,5.5,218.5,
20250320 10:18:43,280_380V_10A_12,202,803.1,9.99,3490.5,349.4,5.5,218.5,
20250320 10:18:44,280_380V_10A_12,199,801.5,10,3490.5,349.5,5.4,218.5,
20250320 10:18:44,280_380V_10A_12,200,801.9,10,3490.5,349.5,5.4,218.5,
20250320 10:18:45,280_380V_10A_12,201,802.7,9.99,3494,349.4,5.4,218.5,
20250320 10:18:45,280_380V_10A_12,200,803.7,10,3490.5,349.4,5.5,218.5,
20250320 10:18:46,280_380V_10A_12,200,804,10,3490.5,349.3,5.5,218.5,
20250320 10:18:46,280_380V_10A_12,202,802.8,9.99,3494,349.5,5.4,218.5,
20250320 10:18:47,280_380V_10A_12,179,802.6,9.99,3594,359.4,5.6,218.5,
20250320 10:18:47,280_380V_10A_12,178,802.4,10,3589,359.3,5.6,218.5,
20250320 10:18:48,280_380V_10A_12,178,803,10,3590,359.4,5.6,218.5,
20250320 10:18:48,280_380V_10A_12,179,801.9,9.99,3593,359.3,5.6,218.5,
20250320 10:18:49,280_380V_10A_12,179,802.1,10,3590,359.4,5.6,218.5,
20250320 10:18:49,280_380V_10A_12,179,801.9,9.99,3594,359.4,5.6,218.5,
20250320 10:18:50,280_380V_10A_12,178,803.3,10,3590,359.4,5.6,218.5,
20250320 10:18:50,280_380V_10A_12,178,803.7,10,3589,359.3,5.6,218.5,
20250320 10:18:51,280_380V_10A_12,179,803.7,10,3593,359.4,5.6,218.5,
20250320 10:18:51,280_380V_10A_12,179,803.3,9.99,3594,359.3,5.6,218.5,
20250320 10:18:52,280_380V_10A_12,168,802.6,9.99,3693,369.3,5.8,218.5,
20250320 10:18:52,280_380V_10A_12,168,803.4,9.99,3689,369.3,5.8,218.5,
20250320 10:18:53,280_380V_10A_12,168,803.4,9.99,3693,369.3,5.8,218.5,
20250320 10:18:53,280_380V_10A_12,169,802.8,9.99,3692,369.2,5.8,218.5,
20250320 10:18:54,280_380V_10A_12,168,801.9,9.99,3693,369.3,5.7,218.5,
20250320 10:18:54,280_380V_10A_12,168,802.5,10,3689,369.3,5.8,218.5,
20250320 10:18:55,280_380V_10A_12,168,803.5,9.99,3693,369.3,5.7,218.5,
20250320 10:18:55,280_380V_10A_12,168,803.6,10,3688,369.2,5.7,218.5,
20250320 10:18:56,280_380V_10A_12,168,803.5,9.99,3692,369.2,5.7,219,
20250320 10:18:56,280_380V_10A_12,168,802.7,10,3693,369.3,5.8,218.5,
20250320 10:18:57,280_380V_10A_12,179,803.3,9.99,3793,379.3,5.9,219,
20250320 10:18:57,280_380V_10A_12,178,802.9,9.99,3794,379.3,5.9,218.5,
20250320 10:18:58,280_380V_10A_12,177,803.7,10,3790,379.3,6,218.5,
20250320 10:18:58,280_380V_10A_12,179,802.8,9.99,3794,379.4,5.9,218.5,
20250320 10:18:59,280_380V_10A_12,179,803.3,9.99,3793,379.4,5.9,218.5,
20250320 10:18:59,280_380V_10A_12,179,803,9.99,3793,379.4,5.9,218.5,
20250320 10:19:00,280_380V_10A_12,178,803,9.99,3793,379.4,5.9,218.5,
20250320 10:19:00,280_380V_10A_12,177,802.2,10,3789,379.3,5.9,218.5,
20250320 10:19:01,280_380V_10A_12,177,802.6,10,3789,379.3,5.9,218.5,
20250320 10:19:01,280_380V_10A_12,178,802.2,9.99,3793,379.4,5.9,218.5,
20250320 10:19:02,280_380V_10A_12,167,803.8,9.99,3688,369.2,5.7,218.5,
20250320 10:19:02,280_380V_10A_12,167,802.3,10,3689,369.3,5.8,218.5,
20250320 10:19:03,280_380V_10A_12,168,803.4,10,3688,369.2,5.8,218.5,
20250320 10:19:03,280_380V_10A_12,168,802,9.99,3693,369.3,5.7,218.5,
20250320 10:19:04,280_380V_10A_12,168,803.2,9.99,3693,369.3,5.8,218.5,
20250320 10:19:04,280_380V_10A_12,168,802.4,9.99,3692,369.2,5.8,218.5,
20250320 10:19:05,280_380V_10A_12,168,803.6,9.99,3693,369.3,5.8,218.5,
20250320 10:19:05,280_380V_10A_12,168,802.7,9.99,3693,369.3,5.7,218.5,
20250320 10:19:06,280_380V_10A_12,168,803.4,10,3689,369.3,5.8,218.5,
20250320 10:19:06,280_380V_10A_12,168,802.5,10,3689,369.2,5.8,218.5,
20250320 10:19:07,280_380V_10A_12,179,802.8,9.99,3593,359.4,5.6,218.5,
20250320 10:19:07,280_380V_10A_12,179,803.9,9.99,3593,359.4,5.6,218.5,
20250320 10:19:08,280_380V_10A_12,178,803.6,10,3589,359.3,5.6,218.5,
20250320 10:19:08,280_380V_10A_12,178,804.1,10,3590,359.4,5.7,218.5,
20250320 10:19:09,280_380V_10A_12,180,803.8,10,3590,359.4,5.6,218.5,
20250320 10:19:09,280_380V_10A_12,180,803.2,9.99,3594,359.3,5.6,218.5,
20250320 10:19:10,280_380V_10A_12,178,803.4,10,3590,359.4,5.6,218.5,
20250320 10:19:10,280_380V_10A_12,178,800.8,10,3589,359.4,5.6,218.5,
20250320 10:19:11,280_380V_10A_12,179,801.4,10,3590,359.3,5.6,218.5,
20250320 10:19:11,280_380V_10A_12,180,803,9.99,3594,359.4,5.6,218.5,
20250320 10:19:12,280_380V_10A_12,202,803.2,10,3489.5,349.5,5.5,219,
20250320 10:19:12,280_380V_10A_12,201,802.6,10,3494,349.4,5.5,218.5,
20250320 10:19:13,280_380V_10A_12,201,802.3,10,3490.5,349.4,5.4,219,
20250320 10:19:13,280_380V_10A_12,202,803.4,10,3491.5,349.4,5.5,219,
20250320 10:19:14,280_380V_10A_12,202,803.6,9.99,3494,349.4,5.5,219,
20250320 10:19:14,280_380V_10A_12,202,803.5,9.99,3490.5,349.4,5.5,218.5,
20250320 10:19:14,280_380V_10A_12,201,802.8,9.99,3495,349.4,5.5,218.5,
20250320 10:19:15,280_380V_10A_12,199,803.4,10,3490.5,349.5,5.5,218.5,
20250320 10:19:16,280_380V_10A_12,202,804.1,9.99,3494,349.4,5.5,218.5,
20250320 10:19:16,280_380V_10A_12,202,803.1,9.99,3494,349.4,5.4,218.5,
20250320 10:19:16,280_380V_10A_12,201,803,9.99,3494,339.5,5.4,218.5,
20250320 10:19:17,280_380V_10A_12,223,802.5,9.99,3395,339.5,5.3,218.5,
20250320 10:19:17,280_380V_10A_12,222,803.3,10,3390.5,339.5,5.3,218.5,
20250320 10:19:18,280_380V_10A_12,222,803.3,10,3391.5,339.5,5.3,218.5,
20250320 10:19:18,280_380V_10A_12,224,803.7,9.99,3395,339.4,5.3,218.5,
20250320 10:19:19,280_380V_10A_12,223,802.3,9.99,3395,339.5,5.3,218.5,
20250320 10:19:19,280_380V_10A_12,222,803.4,10,3391.5,339.4,5.3,218.5,
20250320 10:19:20,280_380V_10A_12,222,802.2,10,3391.5,339.5,5.3,218.5,
20250320 10:19:20,280_380V_10A_12,222,803.4,10,3394,339.4,5.3,219,
20250320 10:19:21,280_380V_10A_12,223,803.5,9.99,3395,339.5,5.4,218.5,
20250320 10:19:22,280_380V_10A_12,243,802.9,10,3290.5,329.4,5.2,219,
20250320 10:19:23,280_380V_10A_12,244,802.4,9.99,3294,329.4,5.1,219,
20250320 10:19:23,280_380V_10A_12,243,803.4,9.99,3294,329.4,5.2,218.5,
20250320 10:19:23,280_380V_10A_12,242,802.7,9.99,3294,329.4,5.2,218.5,
20250320 10:19:24,280_380V_10A_12,242,801.6,10,3290.5,329.4,5.2,218.5,
20250320 10:19:24,280_380V_10A_12,244,803,10,3290.5,329.4,5.2,218.5,
20250320 10:19:25,280_380V_10A_12,244,802.7,9.99,3294,329.4,5.1,218.5,
20250320 10:19:25,280_380V_10A_12,244,802.8,9.99,3294,329.4,5.2,218.5,
20250320 10:19:26,280_380V_10A_12,244,803,9.99,3294,329.4,5.2,218.5,
20250320 10:19:26,280_380V_10A_12,244,802.6,10,3194,319.4,5,218.5,
20250320 10:19:27,280_380V_10A_12,261,800.8,10,3194,319.4,5,218.5,
20250320 10:19:28,280_380V_10A_12,261,801.7,9.99,3190.5,319.3,5,218.5,
20250320 10:19:28,280_380V_10A_12,261,801.5,9.99,3194,319.4,5,218.5,
20250320 10:19:29,280_380V_10A_12,261,801.7,9.99,3194,319.4,5,219,
20250320 10:19:29,280_380V_10A_12,261,800.2,9.99,3194,319.4,5,219,
20250320 10:19:30,280_380V_10A_12,261,801.3,10,3193,319.4,5,218.5,
20250320 10:19:30,280_380V_10A_12,261,801.5,10,3194,319.4,5,219,
20250320 10:19:31,280_380V_10A_12,262,801.8,10,3191.5,319.4,5.1,219,
20250320 10:19:32,280_380V_10A_12,260,782.3,9.99,3091.5,309.5,4.8,218.5,
20250320 10:19:32,280_380V_10A_12,254,775.9,10,3095,309.5,4.9,218.5,
20250320 10:19:33,280_380V_10A_12,254,775.9,10,3095,309.5,4.9,218.5,
20250320 10:19:33,280_380V_10A_12,254,777.2,9.99,3095,309.5,4.9,218.5,
20250320 10:19:34,280_380V_10A_12,254,776.4,10,3091.5,309.5,4.9,218.5,
20250320 10:19:34,280_380V_10A_12,253,777,10,3095,309.5,4.9,218.5,
20250320 10:19:35,280_380V_10A_12,253,776.7,10,3096,309.5,4.8,218.5,
20250320 10:19:36,280_380V_10A_12,253,776.7,10,3095,309.5,4.8,218.5,
20250320 10:19:36,280_380V_10A_12,254,777.7,10,3091.5,309.5,4.9,218.5,
20250320 10:19:36,280_380V_10A_12,254,776.7,10,2996,299.6,4.7,218.5,
20250320 10:19:37,280_380V_10A_12,247,752.1,10,2993,299.6,4.7,218.5,
20250320 10:19:38,280_380V_10A_12,246,751.2,10,2996,299.6,4.7,219,
20250320 10:19:38,280_380V_10A_12,246,751.6,9.99,2995,299.6,4.7,218.5,
20250320 10:19:38,280_380V_10A_12,244,752.6,9.99,2996,299.6,4.7,219,
20250320 10:19:39,280_380V_10A_12,246,751.6,10,2993,299.6,4.7,218.5,
20250320 10:19:40,280_380V_10A_12,245,749.9,9.99,2996,299.6,4.7,219,
20250320 10:19:40,280_380V_10A_12,245,751.8,10,2992,299.6,4.8,219,
20250320 10:19:41,280_380V_10A_12,245,750.9,9.99,2996,299.6,4.7,218.5,
20250320 10:19:41,280_380V_10A_12,245,751.8,10,2993,299.6,4.7,218.5,
20250320 10:19:42,280_380V_10A_12,265,752.4,9.99,2892,289.5,4.4,219,
20250320 10:19:42,280_380V_10A_12,239,726.7,9.99,2892,289.5,4.5,219,
20250320 10:19:42,280_380V_10A_12,237,724.8,10,2893,289.6,4.5,219,
20250320 10:19:43,280_380V_10A_12,238,726,10,2892,289.5,4.6,218.5,
20250320 10:19:44,280_380V_10A_12,238,726.4,10,2895,289.5,4.6,219,
20250320 10:19:44,280_380V_10A_12,238,727.1,9.99,2895,289.5,4.5,218.5,
20250320 10:19:45,280_380V_10A_12,237,726.6,10,2893,289.5,4.5,218.5,
20250320 10:19:45,280_380V_10A_12,238,727.1,9.99,2895,289.5,4.6,218.5,
20250320 10:19:46,280_380V_10A_12,237,727,9.99,2892,289.5,4.6,218.5,
20250320 10:19:46,280_380V_10A_12,237,726,10,2893,289.6,4.6,218.5,
20250320 10:19:46,280_380V_10A_12,236,728,10,2796,279.6,4.4,218.5,
20250320 10:19:47,280_380V_10A_12,231,703.1,10,2793,279.6,4.4,219,
20250320 10:19:48,280_380V_10A_12,232,701.6,10,2796,279.7,4.4,219,
20250320 10:19:48,280_380V_10A_12,232,702.4,9.99,2795,279.5,4.4,219,
20250320 10:19:49,280_380V_10A_12,231,702.1,10,2792,279.5,4.4,219,
20250320 10:19:49,280_380V_10A_12,231,702.6,10,2793,279.6,4.4,219,
20250320 10:19:50,280_380V_10A_12,232,702.5,9.99,2796,279.5,4.4,218.5,
20250320 10:19:50,280_380V_10A_12,232,703.4,9.99,2796,279.6,4.4,219,
20250320 10:19:50,280_380V_10A_12,232,703.1,9.99,2795,279.6,4.4,218.5,
20250320 10:19:51,280_380V_10A_12,232,702.1,10,2796,279.6,4.4,218.5,
20250320 10:19:52,280_380V_10A_12,300,662.1,0.22,41.5,279.5,0,219.5,
