DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 14:57:23,280_380V_5A_4,300,686.9,5,1497,299.5,2.4,219,
20250320 14:57:24,280_380V_5A_4,300,687.8,5,1542.5,309.2,2.4,219,
20250320 14:57:24,280_380V_5A_4,300,688.5,5,1546.5,309.6,2.4,219,
20250320 14:57:25,280_380V_5A_4,300,688.2,4.99,1548,309.6,2.5,219,
20250320 14:57:25,280_380V_5A_4,300,687.5,5,1543,309.3,2.5,219,
20250320 14:57:26,280_380V_5A_4,300,687.3,4.99,1547.5,309.5,2.5,218.5,
20250320 14:57:27,280_380V_5A_4,300,687.7,5,1543.5,309.4,2.5,218.5,
20250320 14:57:28,280_380V_5A_4,300,687.7,4.99,1547.5,309.5,2.5,218.5,
20250320 14:57:28,280_380V_5A_4,300,687.6,5,1546.5,309.3,2.5,218.5,
20250320 14:57:29,280_380V_5A_4,261,688.1,4.99,1596.5,319.4,2.6,219,
20250320 14:57:29,280_380V_5A_4,260,687.5,4.99,1593,319.3,2.6,219,
20250320 14:57:30,280_380V_5A_4,259,687.4,5,1593,319.3,2.6,219,
20250320 14:57:30,280_380V_5A_4,262,687.4,5,1596.5,319.3,2.6,219,
20250320 14:57:31,280_380V_5A_4,261,687.4,4.99,1593,319.3,2.5,219,
20250320 14:57:32,280_380V_5A_4,259,688.2,4.99,1593,319.3,2.6,219,
20250320 14:57:32,280_380V_5A_4,260,687.2,5,1597,319.3,2.6,219,
20250320 14:57:33,280_380V_5A_4,261,687.6,5,1596.5,319.3,2.6,219,
20250320 14:57:33,280_380V_5A_4,262,686.7,4.99,1593,319.3,2.5,219,
20250320 14:57:34,280_380V_5A_4,300,764.5,4.99,1649,329.7,2.7,218.5,
20250320 14:57:34,280_380V_5A_4,300,767,4.99,1643,329.3,2.7,218.5,
20250320 14:57:35,280_380V_5A_4,300,766.9,5,1648.5,329.7,2.6,218.5,
20250320 14:57:36,280_380V_5A_4,300,766.6,5,1642.5,329.2,2.7,218.5,
20250320 14:57:36,280_380V_5A_4,300,766.6,5,1642.5,329.2,2.7,218.5,
20250320 14:57:37,280_380V_5A_4,300,767.1,4.99,1648.5,329.6,2.7,219,
20250320 14:57:37,280_380V_5A_4,300,765.9,5,1648,329.6,2.7,219,
20250320 14:57:38,280_380V_5A_4,300,766.3,4.99,1643,329.4,2.7,219,
20250320 14:57:38,280_380V_5A_4,300,767.2,5,1693,339.4,2.7,219,
20250320 14:57:39,280_380V_5A_4,300,766.7,4.99,1695.5,339.1,2.7,219,
20250320 14:57:39,280_380V_5A_4,300,766,5,1695,339.6,2.7,219,
20250320 14:57:40,280_380V_5A_4,300,767.2,4.99,1696.5,339.4,2.7,219,
20250320 14:57:41,280_380V_5A_4,300,767,5,1693,339.1,2.7,219,
20250320 14:57:41,280_380V_5A_4,300,766.7,5,1695,339,2.7,219,
20250320 14:57:42,280_380V_5A_4,300,767.6,4.99,1691.5,338.9,2.7,219,
20250320 14:57:42,280_380V_5A_4,300,767.4,5,1699,339.8,2.7,218.5,
20250320 14:57:43,280_380V_5A_4,300,767,5,1699,339.8,2.7,218.5,
20250320 14:57:43,280_380V_5A_4,300,767.2,4.99,1742.5,349.2,2.7,218.5,
20250320 14:57:44,280_380V_5A_4,300,767.8,5,1741.5,349.7,2.8,218.5,
20250320 14:57:44,280_380V_5A_4,300,767.6,5,1745,349.6,2.7,218.5,
20250320 14:57:45,280_380V_5A_4,300,767.5,4.99,1745,349.6,2.7,219,
20250320 14:57:45,280_380V_5A_4,300,767.3,5,1746,349.5,2.7,219,
20250320 14:57:46,280_380V_5A_4,300,768,5,1746.5,349.3,2.7,219,
20250320 14:57:47,280_380V_5A_4,300,767,4.99,1746.5,349.1,2.8,219,
20250320 14:57:47,280_380V_5A_4,300,767.7,4.99,1745,349.1,2.7,219,
20250320 14:57:48,280_380V_5A_4,300,767.2,5,1746,349.6,2.7,219,
20250320 14:57:49,280_380V_5A_4,289,767.7,5,1796.5,359.3,2.8,219,
20250320 14:57:49,280_380V_5A_4,288,767.5,5,1792,359.2,2.9,219,
20250320 14:57:50,280_380V_5A_4,289,768.4,5,1796,359.3,2.9,219,
20250320 14:57:50,280_380V_5A_4,289,767.8,5,1792.5,359.3,2.8,218.5,
20250320 14:57:51,280_380V_5A_4,287,768.2,5,1796.5,359.3,2.9,218.5,
20250320 14:57:51,280_380V_5A_4,289,767.6,5,1796.5,359.2,2.9,218.5,
20250320 14:57:52,280_380V_5A_4,289,767.6,5,1796,359.2,2.9,218.5,
20250320 14:57:53,280_380V_5A_4,288,768.2,5,1796.5,359.3,2.9,218.5,
20250320 14:57:53,280_380V_5A_4,288,767.2,5,1796.5,359.3,2.9,219,
20250320 14:57:54,280_380V_5A_4,206,767.7,5,1842,369.2,2.9,219,
20250320 14:57:54,280_380V_5A_4,205,767.6,4.99,1846,369.2,2.9,219,
20250320 14:57:55,280_380V_5A_4,203,768.4,5,1842,369.2,2.9,219,
20250320 14:57:55,280_380V_5A_4,203,768.2,5,1842,369.2,2.9,219,
20250320 14:57:56,280_380V_5A_4,206,768.4,5,1842,369.2,2.9,219,
20250320 14:57:56,280_380V_5A_4,203,767.8,4.99,1845.5,369.2,2.9,219,
20250320 14:57:57,280_380V_5A_4,203,766.8,5,1842,369.2,2.9,219,
20250320 14:57:57,280_380V_5A_4,203,768.7,5,1842,369.2,2.9,219,
20250320 14:57:58,280_380V_5A_4,203,768.2,4.99,1846,369.2,2.9,219,
20250320 14:57:59,280_380V_5A_4,219,776.8,5,1896.5,379.2,3,218.5,
20250320 14:57:59,280_380V_5A_4,230,777.7,5,1896,379.3,3,218.5,
20250320 14:58:00,280_380V_5A_4,229,778,4.99,1896.5,379.3,3,218.5,
20250320 14:58:00,280_380V_5A_4,230,777.8,5,1892,379.2,3,218.5,
20250320 14:58:01,280_380V_5A_4,230,778.1,5,1896,379.3,3,218.5,
20250320 14:58:01,280_380V_5A_4,229,777,4.99,1896,379.2,3,219,
20250320 14:58:02,280_380V_5A_4,230,777.3,4.99,1896,379.3,3,219,
20250320 14:58:03,280_380V_5A_4,229,778.3,5,1892.5,379.3,3,219,
20250320 14:58:03,280_380V_5A_4,229,777.6,4.99,1842,369.2,2.9,219,
20250320 14:58:04,280_380V_5A_4,241,777.4,5,1842,369.2,2.9,219,
20250320 14:58:04,280_380V_5A_4,242,777.8,5,1846,369.2,2.9,219,
20250320 14:58:05,280_380V_5A_4,240,777.6,5,1842,369.2,3,218.5,
20250320 14:58:05,280_380V_5A_4,242,777.2,5,1846,369.2,2.9,219,
20250320 14:58:06,280_380V_5A_4,241,777.4,5,1846,369.2,2.9,219,
20250320 14:58:07,280_380V_5A_4,242,778.6,4.99,1846,369.2,2.9,219,
20250320 14:58:07,280_380V_5A_4,241,777.8,5,1842,369.2,2.9,218.5,
20250320 14:58:08,280_380V_5A_4,241,778.2,4.99,1846,369.2,2.9,218.5,
20250320 14:58:08,280_380V_5A_4,300,775.8,4.99,1792,359.3,2.8,218.5,
20250320 14:58:09,280_380V_5A_4,290,767.6,4.99,1796.5,359.3,2.9,218.5,
20250320 14:58:10,280_380V_5A_4,288,768.1,4.99,1792,359.2,2.9,219,
20250320 14:58:10,280_380V_5A_4,291,768.6,5,1796.5,359.3,2.9,219,
20250320 14:58:11,280_380V_5A_4,288,768,4.99,1796.5,359.3,2.9,219,
20250320 14:58:12,280_380V_5A_4,288,768,5,1796.5,359.3,2.8,219,
20250320 14:58:12,280_380V_5A_4,288,767.8,5,1796.5,359.3,2.9,219,
20250320 14:58:13,280_380V_5A_4,290,767.8,5,1796,359.3,2.9,219,
20250320 14:58:13,280_380V_5A_4,291,767.5,4.99,1796,359.2,2.9,219,
20250320 14:58:14,280_380V_5A_4,300,767.2,5,1748.5,349.2,2.8,218.5,
20250320 14:58:15,280_380V_5A_4,300,767.7,4.99,1742.5,349,2.8,219,
20250320 14:58:15,280_380V_5A_4,300,768.4,5,1746,349.1,2.8,219,
20250320 14:58:16,280_380V_5A_4,300,767.2,4.99,1742,349.1,2.7,218.5,
20250320 14:58:16,280_380V_5A_4,300,768,5,1748.5,349.7,2.7,218.5,
20250320 14:58:17,280_380V_5A_4,300,768.7,5,1746.5,349.3,2.8,218.5,
20250320 14:58:18,280_380V_5A_4,300,766.5,5,1746,349,2.8,218.5,
20250320 14:58:18,280_380V_5A_4,300,767.9,4.99,1695,339,2.7,219,
20250320 14:58:19,280_380V_5A_4,300,768.2,5,1696,339.1,2.6,219,
20250320 14:58:19,280_380V_5A_4,300,767,5,1695.5,339,2.6,219,
20250320 14:58:20,280_380V_5A_4,300,767.6,5,1696,339.3,2.7,219,
20250320 14:58:20,280_380V_5A_4,300,768,5,1694.5,339.4,2.6,219,
20250320 14:58:21,280_380V_5A_4,300,767.1,5,1696,339,2.6,219,
20250320 14:58:22,280_380V_5A_4,300,768.3,5,1695,339,2.6,219,
20250320 14:58:22,280_380V_5A_4,300,768.1,4.99,1695.5,339.8,2.7,219,
20250320 14:58:23,280_380V_5A_4,300,766.7,5,1695.5,339.8,2.6,219,
20250320 14:58:23,280_380V_5A_4,300,766.9,5,1699.5,329.2,2.6,219,
20250320 14:58:24,280_380V_5A_4,300,766.4,5,1642,329.6,2.6,219,
20250320 14:58:24,280_380V_5A_4,300,767.9,5,1644,329.7,2.5,218.5,
20250320 14:58:25,280_380V_5A_4,300,769.4,5,1649,329.2,2.5,218.5,
20250320 14:58:26,280_380V_5A_4,300,767.1,4.99,1644,329.2,2.5,218.5,
20250320 14:58:26,280_380V_5A_4,300,767.4,4.99,1645.5,329.2,2.6,218.5,
20250320 14:58:27,280_380V_5A_4,300,768,4.99,1651.5,329.8,2.6,219,
20250320 14:58:27,280_380V_5A_4,300,766.3,5,1645,329.7,2.5,219,
20250320 14:58:28,280_380V_5A_4,300,767.9,5,1648.5,329.2,2.6,219,
20250320 14:58:29,280_380V_5A_4,300,766.6,4.99,1594,319.5,2.5,219,
20250320 14:58:29,280_380V_5A_4,300,767.3,5,1592.5,319.3,2.5,219,
20250320 14:58:30,280_380V_5A_4,300,769,5.01,1595.5,319.3,2.5,219,
20250320 14:58:31,280_380V_5A_4,300,768.3,5,1595,318.9,2.4,219,
20250320 14:58:31,280_380V_5A_4,300,767.7,4.99,1595,319.7,2.5,219,
20250320 14:58:32,280_380V_5A_4,300,767.4,4.99,1598,319.6,2.4,219,
20250320 14:58:32,280_380V_5A_4,300,767.6,5,1595.5,319,2.5,219,
20250320 14:58:33,280_380V_5A_4,300,767.1,5,1595.5,319,2.6,218.5,
20250320 14:58:33,280_380V_5A_4,300,767.7,5,1595.5,309.8,2.4,218.5,
20250320 14:58:34,280_380V_5A_4,300,688.7,4.99,1543,309.2,2.5,218.5,
20250320 14:58:34,280_380V_5A_4,300,687.9,4.99,1546.5,309.6,2.4,218.5,
20250320 14:58:35,280_380V_5A_4,300,687.9,4.99,1543.5,309.4,2.4,218.5,
20250320 14:58:36,280_380V_5A_4,300,687.6,4.99,1547,309.4,2.5,219,
20250320 14:58:36,280_380V_5A_4,300,686.9,5,1547,309.5,2.5,219,
20250320 14:58:37,280_380V_5A_4,300,687.4,4.99,1547.5,309.5,2.5,219,
20250320 14:58:37,280_380V_5A_4,300,687.5,5,1547.5,309.6,2.5,219,
20250320 14:58:38,280_380V_5A_4,300,688,4.99,1543.5,309.4,2.5,219,
20250320 14:58:38,280_380V_5A_4,300,688.3,4.99,1495.5,299.1,2.3,219,
20250320 14:58:39,280_380V_5A_4,300,687.6,4.99,1493.5,299.7,2.3,219,
20250320 14:58:40,280_380V_5A_4,300,688.6,4.99,1496.5,299.8,2.3,219,
20250320 14:58:40,280_380V_5A_4,300,686.9,4.99,1499,299.4,2.4,219,
20250320 14:58:41,280_380V_5A_4,300,686.9,4.99,1496,299.8,2.3,219,
20250320 14:58:41,280_380V_5A_4,300,689,5,1499,299.4,2.3,218.5,
20250320 14:58:42,280_380V_5A_4,300,687.6,5,1493,299.9,2.3,218.5,
20250320 14:58:43,280_380V_5A_4,300,688.3,5,1493,299.2,2.3,218.5,
20250320 14:58:43,280_380V_5A_4,300,687.8,5,1449,289.7,2.3,218.5,
20250320 14:58:44,280_380V_5A_4,300,687.7,5,1446,289.3,2.2,218.5,
20250320 14:58:44,280_380V_5A_4,300,687.7,5,1446.5,289.3,2.2,219,
20250320 14:58:45,280_380V_5A_4,300,687.8,5,1448.5,289.4,2.2,219,
20250320 14:58:46,280_380V_5A_4,300,687.6,5,1449.5,289.9,2.3,219,
20250320 14:58:46,280_380V_5A_4,300,687.3,5,1443.5,289.2,2.3,219,
20250320 14:58:47,280_380V_5A_4,300,687.3,5,1448.5,289.7,2.2,219,
20250320 14:58:48,280_380V_5A_4,300,688.2,4.99,1448.5,289.7,2.2,219,
20250320 14:58:48,280_380V_5A_4,300,686.9,5,1443.5,289.3,2.2,219,
20250320 14:58:49,280_380V_5A_4,300,687.9,5,1394,279.3,2.2,219,
20250320 14:58:49,280_380V_5A_4,300,687.5,5,1394,279.8,2.2,219,
20250320 14:58:50,280_380V_5A_4,300,687.6,5,1395.5,279.4,2.2,219,
20250320 14:58:50,280_380V_5A_4,300,688.2,5,1396,279.2,2.2,218.5,
20250320 14:58:51,280_380V_5A_4,300,688.5,5,1399,279.8,2.2,218.5,
20250320 14:58:52,280_380V_5A_4,300,687.8,5,1396.5,279.1,2.2,218.5,
20250320 14:58:53,280_380V_5A_4,300,688,4.99,1393.5,279.1,2.1,218.5,
20250320 14:58:53,280_380V_5A_4,300,688.4,4.99,1393.5,279.4,2.2,218.5,
