DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 10:12:45,280_380V_10A_11,246,751.7,10,2996,299.6,4.7,219,
20250320 10:12:46,280_380V_10A_11,245,751,10,2993,299.5,4.7,218.5,
20250320 10:12:46,280_380V_10A_11,245,752.5,9.99,2996,299.6,4.7,219,
20250320 10:12:47,280_380V_10A_11,246,751.4,10,2995,299.6,4.7,219,
20250320 10:12:48,280_380V_10A_11,245,752.2,9.99,2996,299.6,4.7,218.5,
20250320 10:12:48,280_380V_10A_11,244,751.4,10,2992,299.6,4.7,218.5,
20250320 10:12:49,280_380V_10A_11,242,732.4,9.99,2895,289.5,4.5,218.5,
20250320 10:12:49,280_380V_10A_11,238,726.8,10,2895,289.5,4.5,218.5,
20250320 10:12:50,280_380V_10A_11,236,726.8,10,2892,289.5,4.5,218.5,
20250320 10:12:50,280_380V_10A_11,237,726.6,10,2892,289.5,4.6,218.5,
20250320 10:12:50,280_380V_10A_11,239,725.9,10,2895,289.6,4.5,219,
20250320 10:12:51,280_380V_10A_11,239,727.1,9.99,2895,289.5,4.5,219,
20250320 10:12:52,280_380V_10A_11,237,727.2,10,2893,289.6,4.6,219,
20250320 10:12:52,280_380V_10A_11,239,726.3,10,2895,289.5,4.6,219,
20250320 10:12:53,280_380V_10A_11,239,726,9.99,2895,289.5,4.6,219,
20250320 10:12:53,280_380V_10A_11,237,726,9.99,2895,289.5,4.5,219,
20250320 10:12:54,280_380V_10A_11,237,708.3,9.99,2795,279.5,4.4,218.5,
20250320 10:12:54,280_380V_10A_11,232,702.5,10,2792,279.6,4.4,218.5,
20250320 10:12:55,280_380V_10A_11,232,702.9,9.99,2795,279.6,4.4,218.5,
20250320 10:12:55,280_380V_10A_11,231,702.1,10,2793,279.6,4.4,218.5,
20250320 10:12:56,280_380V_10A_11,233,702.6,10,2795,279.5,4.4,219,
20250320 10:12:56,280_380V_10A_11,233,702.2,9.99,2795,279.5,4.4,218.5,
20250320 10:12:57,280_380V_10A_11,231,703.2,10,2793,279.6,4.4,218.5,
20250320 10:12:58,280_380V_10A_11,232,703.4,10,2795,279.6,4.4,218.5,
20250320 10:12:58,280_380V_10A_11,231,702.9,9.99,2793,279.6,4.4,218.5,
20250320 10:12:59,280_380V_10A_11,300,742.9,0.09,25,279.4,0,218.5,
