DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 14:45:16,280_380V_5A_2,261,687.7,5,1593,319.3,2.6,219,
20250320 14:45:17,280_380V_5A_2,260,687.2,4.99,1597,319.4,2.6,219,
20250320 14:45:18,280_380V_5A_2,261,687.3,4.99,1596.5,319.3,2.6,219,
20250320 14:45:18,280_380V_5A_2,260,687.4,5,1593,319.3,2.5,218.5,
20250320 14:45:19,280_380V_5A_2,261,688.3,4.99,1596.5,319.3,2.6,218.5,
20250320 14:45:19,280_380V_5A_2,260,687.4,4.99,1596.5,319.3,2.6,218.5,
20250320 14:45:20,280_380V_5A_2,261,688.1,4.99,1596.5,319.3,2.6,218.5,
20250320 14:45:20,280_380V_5A_2,260,687.6,4.99,1593,319.2,2.6,218.5,
20250320 14:45:21,280_380V_5A_2,300,749.4,5,1647.5,329.4,2.7,219,
20250320 14:45:22,280_380V_5A_2,300,766.6,5,1643,329.4,2.6,219,
20250320 14:45:22,280_380V_5A_2,300,766.6,4.99,1646.5,329.4,2.7,219,
20250320 14:45:22,280_380V_5A_2,300,767.3,5,1649,329.3,2.6,219,
20250320 14:45:23,280_380V_5A_2,300,766.5,5,1649,329.7,2.7,219,
20250320 14:45:23,280_380V_5A_2,300,766.6,5,1648.5,329.3,2.6,219,
20250320 14:45:24,280_380V_5A_2,300,767.2,4.99,1646.5,329.3,2.6,219,
20250320 14:45:25,280_380V_5A_2,300,766.2,4.99,1642.5,329.3,2.7,219,
20250320 14:45:25,280_380V_5A_2,300,766.3,4.99,1645,329.4,2.6,219,
20250320 14:45:26,280_380V_5A_2,300,766.9,5,1643,329.6,2.7,219,
20250320 14:45:26,280_380V_5A_2,300,767.1,4.99,1692.5,339.3,2.7,219,
20250320 14:45:26,280_380V_5A_2,300,766.6,4.99,1695,339.8,2.7,218.5,
20250320 14:45:27,280_380V_5A_2,300,767.4,4.99,1699,339.6,2.7,218.5,
20250320 14:45:28,280_380V_5A_2,300,767.1,5,1696,339.3,2.7,218.5,
20250320 14:45:28,280_380V_5A_2,300,766.6,5,1696,339.6,2.7,218.5,
20250320 14:45:29,280_380V_5A_2,300,766.8,4.99,1696,339.6,2.7,219,
20250320 14:45:29,280_380V_5A_2,300,767.3,4.99,1698.5,339.6,2.7,219,
20250320 14:45:30,280_380V_5A_2,300,766.7,5,1692.5,339.6,2.7,219,
20250320 14:45:30,280_380V_5A_2,300,767.1,4.99,1693,339.6,2.7,219,
20250320 14:45:31,280_380V_5A_2,300,767.2,4.99,1741.5,349.7,2.8,219,
20250320 14:45:31,280_380V_5A_2,300,767.4,5,1748.5,349.6,2.7,219,
20250320 14:45:32,280_380V_5A_2,300,768.4,5,1748.5,349.3,2.7,219,
20250320 14:45:33,280_380V_5A_2,300,767.2,5,1742,349.1,2.8,219,
20250320 14:45:34,280_380V_5A_2,300,768.1,5,1746,349.3,2.7,219,
20250320 14:45:34,280_380V_5A_2,300,768,5,1742.5,349.5,2.7,218.5,
20250320 14:45:35,280_380V_5A_2,300,768.6,5,1746,349.2,2.7,219,
20250320 14:45:36,280_380V_5A_2,300,767.8,5,1791,357.3,2.9,218.5,
20250320 14:45:36,280_380V_5A_2,288,768.3,4.99,1792.5,359.3,2.9,218.5,
20250320 14:45:37,280_380V_5A_2,287,767,5,1796.5,359.3,2.9,219,
20250320 14:45:37,280_380V_5A_2,288,768.3,4.99,1792.5,359.3,2.9,219,
20250320 14:45:38,280_380V_5A_2,286,768,4.99,1792.5,359.3,2.9,219,
20250320 14:45:38,280_380V_5A_2,288,768.4,4.99,1792.5,359.3,2.9,219,
20250320 14:45:39,280_380V_5A_2,288,767.3,5,1796,359.2,2.8,219,
20250320 14:45:40,280_380V_5A_2,288,767.1,4.99,1796.5,359.3,2.9,219,
20250320 14:45:40,280_380V_5A_2,286,767.3,5,1796.5,359.3,2.8,219,
20250320 14:45:41,280_380V_5A_2,289,767.4,5,1796.5,359.3,2.9,219,
20250320 14:45:41,280_380V_5A_2,206,768.3,4.99,1846,369.2,2.9,218.5,
20250320 14:45:42,280_380V_5A_2,203,768.1,5,1842,369.3,2.9,219,
20250320 14:45:42,280_380V_5A_2,204,767.8,4.99,1846,369.2,2.9,219,
20250320 14:45:43,280_380V_5A_2,203,767.6,4.99,1846,369.2,2.9,218.5,
20250320 14:45:43,280_380V_5A_2,203,768,5,1842,369.2,2.9,218.5,
20250320 14:45:44,280_380V_5A_2,203,767.4,5,1842,369.2,2.9,218.5,
20250320 14:45:44,280_380V_5A_2,205,767.2,4.99,1846,369.2,3,218.5,
20250320 14:45:45,280_380V_5A_2,203,768.1,5,1842.5,369.2,3,219,
20250320 14:45:46,280_380V_5A_2,204,768.2,5,1845.5,369.2,2.9,219,
20250320 14:45:46,280_380V_5A_2,228,776.1,5,1896,379.2,3,219,
20250320 14:45:47,280_380V_5A_2,230,778.2,4.99,1896.5,379.3,3,219,
20250320 14:45:47,280_380V_5A_2,229,777.9,5,1896,379.2,3,219,
20250320 14:45:48,280_380V_5A_2,230,778.6,5,1892,379.2,3,219,
20250320 14:45:48,280_380V_5A_2,229,778.6,4.99,1896,379.3,3,218.5,
20250320 14:45:49,280_380V_5A_2,228,777.5,4.99,1896.5,379.3,3,219,
20250320 14:45:49,280_380V_5A_2,229,777.7,4.99,1896.5,379.3,3,219,
20250320 14:45:50,280_380V_5A_2,228,778,5,1892,379.3,3,219,
20250320 14:45:50,280_380V_5A_2,230,778.3,5,1896.5,379.3,3,218.5,
20250320 14:45:51,280_380V_5A_2,230,777.7,5,1896.5,370.8,3,218.5,
20250320 14:45:51,280_380V_5A_2,241,777.5,4.99,1846,369.2,2.9,218.5,
20250320 14:45:52,280_380V_5A_2,241,778,5,1842,369.2,2.9,218.5,
20250320 14:45:52,280_380V_5A_2,241,777.7,4.99,1846,369.2,2.9,218.5,
20250320 14:45:53,280_380V_5A_2,239,778.1,4.99,1845.5,369.2,2.9,218.5,
20250320 14:45:53,280_380V_5A_2,241,778.2,5,1842,369.2,2.9,219,
20250320 14:45:54,280_380V_5A_2,241,778,4.99,1842,369.2,2.9,219,
20250320 14:45:55,280_380V_5A_2,240,777.3,5,1842,369.2,2.9,219,
20250320 14:45:55,280_380V_5A_2,241,778.3,4.99,1846,369.2,3,219,
20250320 14:45:56,280_380V_5A_2,241,778.3,5,1842,360.6,2.9,219,
20250320 14:45:56,280_380V_5A_2,297,770.9,4.99,1792.5,359.3,2.8,219,
20250320 14:45:57,280_380V_5A_2,287,768.1,5,1792.5,359.2,2.9,219,
20250320 14:45:57,280_380V_5A_2,286,767.6,5,1792,359.2,2.9,219,
20250320 14:45:58,280_380V_5A_2,290,768.3,5,1796.5,359.3,2.9,219,
20250320 14:45:58,280_380V_5A_2,287,768.5,5,1792.5,359.3,2.8,219,
20250320 14:45:59,280_380V_5A_2,288,767.3,5,1796.5,359.3,2.9,218.5,
20250320 14:45:59,280_380V_5A_2,287,768.2,4.99,1792.5,359.3,2.9,218.5,
20250320 14:46:00,280_380V_5A_2,288,767.2,5,1792.5,359.3,2.8,218.5,
20250320 14:46:00,280_380V_5A_2,287,767.5,4.99,1796,359.3,2.9,218.5,
20250320 14:46:01,280_380V_5A_2,300,766.8,5,1746,349.5,2.7,218.5,
20250320 14:46:01,280_380V_5A_2,300,767.7,5,1748,349.5,2.7,219,
20250320 14:46:02,280_380V_5A_2,300,767.3,4.99,1747.5,349.3,2.7,219,
20250320 14:46:02,280_380V_5A_2,300,768.1,4.99,1746.5,349.3,2.8,219,
20250320 14:46:03,280_380V_5A_2,300,768.3,5,1746,349.2,2.7,219,
20250320 14:46:04,280_380V_5A_2,300,766.7,4.99,1748,349.6,2.7,219,
20250320 14:46:04,280_380V_5A_2,300,767.9,5,1748,349.3,2.7,219,
20250320 14:46:05,280_380V_5A_2,300,768.3,4.99,1748,349.3,2.7,219,
20250320 14:46:05,280_380V_5A_2,300,768,5,1748,349.6,2.7,219,
20250320 14:46:06,280_380V_5A_2,300,767.4,5,1748.5,340.1,2.7,219,
20250320 14:46:06,280_380V_5A_2,300,767.8,4.99,1698,339.6,2.6,219,
20250320 14:46:07,280_380V_5A_2,300,767.8,5,1698.5,339.3,2.6,219,
20250320 14:46:07,280_380V_5A_2,300,768,5,1698,339.6,2.7,219,
20250320 14:46:08,280_380V_5A_2,300,767.1,5,1699,339.2,2.6,218.5,
20250320 14:46:08,280_380V_5A_2,300,767.2,5,1692.5,339.2,2.6,218.5,
20250320 14:46:09,280_380V_5A_2,300,766.7,5,1695,339.6,2.7,219,
20250320 14:46:09,280_380V_5A_2,300,767.9,4.99,1698.5,339.3,2.6,218.5,
20250320 14:46:10,280_380V_5A_2,300,767.2,5,1696.5,339.3,2.6,219,
20250320 14:46:10,280_380V_5A_2,300,765.9,5,1696,339.3,2.6,219,
20250320 14:46:11,280_380V_5A_2,300,768,5,1645.5,329.3,2.5,219,
20250320 14:46:11,280_380V_5A_2,300,767.4,4.99,1646,329.5,2.5,219,
20250320 14:46:12,280_380V_5A_2,300,766.2,4.99,1644.5,329.2,2.6,219,
20250320 14:46:13,280_380V_5A_2,300,767.5,4.99,1646.5,329,2.6,219,
20250320 14:46:13,280_380V_5A_2,300,766.9,5,1646,329.1,2.6,219,
20250320 14:46:14,280_380V_5A_2,300,767.4,4.99,1641.5,329,2.6,219,
20250320 14:46:14,280_380V_5A_2,300,767.1,5,1644.5,329.8,2.5,219,
20250320 14:46:15,280_380V_5A_2,300,766.5,5,1648,329.2,2.6,219,
20250320 14:46:15,280_380V_5A_2,300,767.3,5,1648.5,329.8,2.5,219,
20250320 14:46:16,280_380V_5A_2,300,767.3,5,1595,319.7,2.5,218.5,
20250320 14:46:17,280_380V_5A_2,300,767.4,5,1595,319.3,2.5,218.5,
20250320 14:46:17,280_380V_5A_2,300,767.6,4.99,1593.5,319.4,2.5,218.5,
20250320 14:46:18,280_380V_5A_2,300,768,5,1596.5,319.6,2.5,218.5,
20250320 14:46:18,280_380V_5A_2,300,768.1,5,1597,319.4,2.6,218.5,
20250320 14:46:19,280_380V_5A_2,300,767.2,4.99,1593,319.6,2.5,219,
20250320 14:46:19,280_380V_5A_2,300,767.6,5,1598,319.7,2.6,219,
20250320 14:46:20,280_380V_5A_2,300,767.3,5,1594.5,319.3,2.5,219,
20250320 14:46:20,280_380V_5A_2,300,767.2,5,1597,319.2,2.5,219,
20250320 14:46:21,280_380V_5A_2,300,746.2,4.99,1543,309.3,2.3,219,
20250320 14:46:22,280_380V_5A_2,300,687.6,5,1543,309.4,2.4,219,
20250320 14:46:22,280_380V_5A_2,300,688.3,5,1546.5,309.3,2.5,219,
20250320 14:46:23,280_380V_5A_2,300,687.2,4.99,1546.5,309.6,2.5,219,
20250320 14:46:23,280_380V_5A_2,300,687.4,5,1543,309.6,2.5,219,
20250320 14:46:24,280_380V_5A_2,300,687.5,4.99,1543.5,309.4,2.4,219,
20250320 14:46:24,280_380V_5A_2,300,687.6,4.99,1544.5,309.4,2.5,219,
20250320 14:46:25,280_380V_5A_2,300,686.8,5,1547.5,309.5,2.5,218.5,
20250320 14:46:25,280_380V_5A_2,300,687.3,5,1546,309.6,2.5,219,
20250320 14:46:26,280_380V_5A_2,300,688.4,5,1499.5,299.2,2.3,219,
20250320 14:46:26,280_380V_5A_2,300,688,5,1493.5,299.7,2.3,218.5,
20250320 14:46:27,280_380V_5A_2,300,687.2,4.99,1499,299.8,2.4,219,
20250320 14:46:28,280_380V_5A_2,300,687.1,5,1499,299.3,2.3,219,
20250320 14:46:28,280_380V_5A_2,300,687.5,5,1499.5,299.4,2.4,219,
20250320 14:46:29,280_380V_5A_2,300,687.6,5,1496.5,299.3,2.3,219,
20250320 14:46:29,280_380V_5A_2,300,687.6,5,1496.5,299.7,2.4,219,
20250320 14:46:30,280_380V_5A_2,300,687.3,5,1499,299.8,2.3,219,
20250320 14:46:30,280_380V_5A_2,300,687.7,4.99,1499,299.4,2.3,219,
20250320 14:46:31,280_380V_5A_2,300,687.8,5,1446,289.4,2.3,219,
20250320 14:46:31,280_380V_5A_2,300,687.6,5,1442.5,289.2,2.2,219,
20250320 14:46:32,280_380V_5A_2,300,687.5,4.99,1446,289.4,2.3,219,
20250320 14:46:33,280_380V_5A_2,300,686.5,5,1446,289.1,2.3,219,
20250320 14:46:33,280_380V_5A_2,300,687.5,4.99,1442.5,289.1,2.2,218.5,
20250320 14:46:34,280_380V_5A_2,300,686.9,5,1445.5,289.1,2.3,218.5,
20250320 14:46:34,280_380V_5A_2,300,688.5,5,1442.5,289.1,2.3,218.5,
20250320 14:46:35,280_380V_5A_2,300,687.9,5,1449,289.8,2.2,218.5,
20250320 14:46:35,280_380V_5A_2,300,687.9,4.99,1449.5,289.3,2.3,219,
20250320 14:46:36,280_380V_5A_2,300,688,5,1399.5,279.9,2.2,219,
20250320 14:46:37,280_380V_5A_2,300,688.4,5,1396.5,279.8,2.1,219,
20250320 14:46:37,280_380V_5A_2,300,688,5,1399,279.8,2.2,219,
20250320 14:46:38,280_380V_5A_2,300,687.6,5,1398.5,279.4,2.2,219,
20250320 14:46:38,280_380V_5A_2,300,688.5,4.99,1396,279.2,2.1,219,
20250320 14:46:39,280_380V_5A_2,300,688.3,4.99,1395.5,279.9,2.2,219,
20250320 14:46:39,280_380V_5A_2,300,687.7,4.99,1396,279.8,2.1,219,
20250320 14:46:40,280_380V_5A_2,300,687.9,5,1396,279.3,2.2,219,
20250320 14:46:41,280_380V_5A_2,300,688.4,5,1393,279.1,2.2,219,
20250320 14:46:41,280_380V_5A_2,300,704.8,0.09,25,279.5,0,219.5,
