DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 09:42:44,280_380V_10A_8,178,687.7,9.99,2995,299.5,4.7,218.5,
20250320 09:42:44,280_380V_10A_8,177,687.7,9.99,2992,299.5,4.7,218.5,
20250320 09:42:45,280_380V_10A_8,177,687.8,9.99,2992,299.5,4.7,218.5,
20250320 09:42:45,280_380V_10A_8,177,687.4,10,2992,299.5,4.7,218.5,
20250320 09:42:46,280_380V_10A_8,178,687.1,9.99,2995,299.5,4.7,218.5,
20250320 09:42:46,280_380V_10A_8,157,687.7,9.99,3094,309.5,4.9,218.5,
20250320 09:42:47,280_380V_10A_8,156,686.7,10,3090.5,309.4,4.9,219,
20250320 09:42:47,280_380V_10A_8,157,687.7,9.99,3094,309.5,4.9,219,
20250320 09:42:48,280_380V_10A_8,157,687.4,9.99,3095,309.5,4.9,219,
20250320 09:42:48,280_380V_10A_8,156,686.7,10,3091.5,309.5,4.9,218.5,
20250320 09:42:49,280_380V_10A_8,157,687.6,10,3095,309.5,4.8,218.5,
20250320 09:42:49,280_380V_10A_8,158,687.2,9.99,3094,309.4,4.9,218.5,
20250320 09:42:50,280_380V_10A_8,156,687.3,9.99,3095,309.5,4.9,218.5,
20250320 09:42:50,280_380V_10A_8,156,688,10,3090.5,309.4,4.9,218.5,
20250320 09:42:51,280_380V_10A_8,194,724.1,10.05,3199,319.4,5.3,218.5,
20250320 09:42:51,280_380V_10A_8,260,800.6,9.99,3193,319.3,5,218.5,
20250320 09:42:52,280_380V_10A_8,261,800.6,10,3189.5,319.4,5,218.5,
20250320 09:42:52,280_380V_10A_8,261,801.8,10,3193,319.3,5,218.5,
20250320 09:42:53,280_380V_10A_8,262,801.6,9.99,3189.5,319.4,5,219,
20250320 09:42:54,280_380V_10A_8,261,800.4,10,3193,319.3,5,219,
20250320 09:42:54,280_380V_10A_8,261,800.5,10,3190.5,319.4,5,219,
20250320 09:42:55,280_380V_10A_8,262,801.5,9.99,3193,319.4,5.1,219,
20250320 09:42:55,280_380V_10A_8,261,802.1,10,3190.5,319.3,5,218.5,
20250320 09:42:56,280_380V_10A_8,262,801.7,9.99,3194,319.3,5,218.5,
20250320 09:42:56,280_380V_10A_8,244,802.4,9.99,3293,329.3,5.2,218.5,
20250320 09:42:57,280_380V_10A_8,244,803.5,10,3289.5,329.4,5.2,218.5,
20250320 09:42:57,280_380V_10A_8,243,802.8,10,3290.5,329.4,5.2,218.5,
20250320 09:42:58,280_380V_10A_8,244,803.4,10,3290.5,329.4,5.2,218.5,
20250320 09:42:58,280_380V_10A_8,244,802.9,9.99,3294,329.4,5.2,218.5,
20250320 09:42:59,280_380V_10A_8,244,803.3,9.99,3293,329.4,5.2,218.5,
20250320 09:42:59,280_380V_10A_8,244,803,9.99,3290.5,329.4,5.2,218.5,
20250320 09:43:00,280_380V_10A_8,243,802.5,9.99,3294,329.3,5.2,218.5,
20250320 09:43:00,280_380V_10A_8,243,803,10,3293,329.3,5.2,219,
20250320 09:43:01,280_380V_10A_8,244,803,10,3289.5,329.3,5.2,218.5,
20250320 09:43:01,280_380V_10A_8,223,802.8,10,3394,339.4,5.3,218.5,
20250320 09:43:01,280_380V_10A_8,223,804.1,9.99,3394,339.4,5.3,219,
20250320 09:43:02,280_380V_10A_8,222,803.1,10,3391.5,339.4,5.4,218.5,
20250320 09:43:03,280_380V_10A_8,221,803.7,10,3390.5,339.4,5.4,218.5,
20250320 09:43:03,280_380V_10A_8,223,803.4,9.99,3394,339.4,5.3,218.5,
20250320 09:43:04,280_380V_10A_8,222,803.3,10,3390.5,339.4,5.3,218.5,
20250320 09:43:04,280_380V_10A_8,222,803.5,10,3391.5,339.5,5.4,218.5,
20250320 09:43:05,280_380V_10A_8,224,802.9,9.99,3395,339.5,5.3,218.5,
20250320 09:43:05,280_380V_10A_8,222,802.9,9.99,3395,339.4,5.3,218.5,
20250320 09:43:06,280_380V_10A_8,199,802.5,10,3490.5,349.4,5.5,218.5,
20250320 09:43:06,280_380V_10A_8,201,802.8,9.99,3494,349.4,5.4,218.5,
20250320 09:43:07,280_380V_10A_8,202,802.9,9.99,3494,349.4,5.5,218.5,
20250320 09:43:07,280_380V_10A_8,201,802.6,10,3490.5,349.4,5.4,218.5,
20250320 09:43:08,280_380V_10A_8,202,802.5,10,3490.5,349.4,5.5,218.5,
20250320 09:43:08,280_380V_10A_8,202,801.6,9.99,3493,349.4,5.4,218.5,
20250320 09:43:09,280_380V_10A_8,201,801.9,9.99,3494,349.3,5.5,218.5,
20250320 09:43:09,280_380V_10A_8,201,803,10,3490.5,349.4,5.5,218.5,
20250320 09:43:10,280_380V_10A_8,200,803.7,10,3489.5,349.3,5.5,218.5,
20250320 09:43:10,280_380V_10A_8,202,803.2,9.99,3493,349.4,5.5,218.5,
20250320 09:43:11,280_380V_10A_8,177,803.5,9.99,3593,359.3,5.6,218.5,
20250320 09:43:11,280_380V_10A_8,178,803.1,10,3589,359.3,5.7,218.5,
20250320 09:43:12,280_380V_10A_8,178,803.2,10,3590,359.3,5.6,218.5,
20250320 09:43:12,280_380V_10A_8,179,801.8,10,3589,359.3,5.6,218.5,
20250320 09:43:13,280_380V_10A_8,179,803.1,9.99,3594,359.3,5.6,218.5,
20250320 09:43:13,280_380V_10A_8,178,803.7,10,3589,359.3,5.6,218.5,
20250320 09:43:14,280_380V_10A_8,180,803,10,3593,359.3,5.6,218.5,
20250320 09:43:14,280_380V_10A_8,180,803.2,10,3593,359.3,5.7,218.5,
20250320 09:43:15,280_380V_10A_8,178,804.1,9.99,3593,359.3,5.6,218.5,
20250320 09:43:16,280_380V_10A_8,178,803.6,10,3590,359.3,5.6,218.5,
20250320 09:43:16,280_380V_10A_8,168,802.1,10,3688,369.2,5.8,218.5,
20250320 09:43:17,280_380V_10A_8,168,802.6,9.99,3693,369.2,5.8,218.5,
20250320 09:43:17,280_380V_10A_8,167,802.7,9.99,3689,369.3,5.8,218.5,
20250320 09:43:18,280_380V_10A_8,167,802.6,10,3689,369.3,5.8,218.5,
20250320 09:43:18,280_380V_10A_8,168,803.8,10,3692,369.2,5.8,218.5,
20250320 09:43:19,280_380V_10A_8,168,803.3,10,3692,369.3,5.8,218.5,
20250320 09:43:19,280_380V_10A_8,168,803.4,9.99,3692,369.2,5.8,218.5,
20250320 09:43:20,280_380V_10A_8,168,802.5,9.99,3689,369.3,5.8,218.5,
20250320 09:43:20,280_380V_10A_8,168,803.3,9.99,3692,369.2,5.8,218.5,
20250320 09:43:20,280_380V_10A_8,168,802.5,9.99,3693,369.2,5.8,218.5,
20250320 09:43:21,280_380V_10A_8,177,803.7,10,3790,379.4,5.9,218.5,
20250320 09:43:21,280_380V_10A_8,176,803.8,10,3788,379.3,5.9,218.5,
20250320 09:43:22,280_380V_10A_8,178,803.2,9.99,3793,379.2,5.9,218.5,
20250320 09:43:23,280_380V_10A_8,176,802.8,10,3789,379.3,5.9,219,
20250320 09:43:23,280_380V_10A_8,180,803.9,9.99,3793,379.3,6,218.5,
20250320 09:43:24,280_380V_10A_8,178,803.4,9.99,3793,379.3,5.9,218.5,
20250320 09:43:24,280_380V_10A_8,177,802.7,10,3789,379.3,6,218.5,
20250320 09:43:25,280_380V_10A_8,179,802.9,10,3789,379.3,5.9,218.5,
20250320 09:43:25,280_380V_10A_8,179,802.8,9.99,3793,379.3,6,218.5,
20250320 09:43:26,280_380V_10A_8,179,803.1,9.99,3794,379.4,5.9,218.5,
20250320 09:43:26,280_380V_10A_8,167,803.2,10,3688,369.2,5.8,218.5,
20250320 09:43:27,280_380V_10A_8,168,804,10,3692,369.2,5.7,218.5,
20250320 09:43:27,280_380V_10A_8,168,803.8,9.99,3693,369.3,5.8,218.5,
20250320 09:43:28,280_380V_10A_8,168,803.7,10,3688,369.2,5.8,218.5,
20250320 09:43:28,280_380V_10A_8,168,803.8,10,3693,369.2,5.8,218.5,
20250320 09:43:29,280_380V_10A_8,168,804.2,9.99,3693,369.2,5.8,218.5,
20250320 09:43:30,280_380V_10A_8,167,803.9,10,3689,369.3,5.8,218.5,
20250320 09:43:30,280_380V_10A_8,168,801.9,10,3689,369.3,5.8,218.5,
20250320 09:43:31,280_380V_10A_8,168,803.3,10,3692,369.3,5.8,218.5,
20250320 09:43:31,280_380V_10A_8,179,802.5,9.99,3593,359.3,5.7,218.5,
20250320 09:43:32,280_380V_10A_8,178,803.2,10,3589,359.2,5.6,218.5,
20250320 09:43:32,280_380V_10A_8,180,803,10,3593,359.3,5.6,218.5,
20250320 09:43:33,280_380V_10A_8,180,803.3,10,3593,359.3,5.6,218.5,
20250320 09:43:33,280_380V_10A_8,179,804,9.99,3593,359.3,5.6,218.5,
20250320 09:43:34,280_380V_10A_8,178,802.7,10,3589,359.3,5.6,218.5,
20250320 09:43:34,280_380V_10A_8,180,804,10,3593,359.3,5.6,218.5,
20250320 09:43:35,280_380V_10A_8,178,802.7,10,3589,359.3,5.7,218.5,
20250320 09:43:35,280_380V_10A_8,178,803.4,10,3589,359.3,5.7,218.5,
20250320 09:43:36,280_380V_10A_8,202,802.5,9.99,3494,349.4,5.5,219,
20250320 09:43:36,280_380V_10A_8,200,803.2,9.99,3493,349.4,5.5,219,
20250320 09:43:37,280_380V_10A_8,200,803.1,9.99,3490.5,349.4,5.5,219,
20250320 09:43:37,280_380V_10A_8,200,802.7,10,3490.5,349.4,5.5,219,
20250320 09:43:38,280_380V_10A_8,200,803.2,10,3489.5,349.3,5.5,218.5,
20250320 09:43:38,280_380V_10A_8,202,802.5,9.99,3494,349.4,5.5,218.5,
20250320 09:43:39,280_380V_10A_8,200,804,10,3490.5,349.4,5.5,218.5,
20250320 09:43:39,280_380V_10A_8,200,802.9,9.99,3490.5,349.4,5.5,218.5,
20250320 09:43:40,280_380V_10A_8,201,802.5,9.99,3494,349.4,5.5,218.5,
20250320 09:43:41,280_380V_10A_8,200,801.7,10,3490.5,349.4,5.5,218.5,
20250320 09:43:41,280_380V_10A_8,224,801.9,10,3395,339.4,5.3,218.5,
20250320 09:43:42,280_380V_10A_8,223,802.9,9.99,3394,339.4,5.3,218.5,
20250320 09:43:42,280_380V_10A_8,223,803.1,10,3390.5,339.4,5.3,218.5,
20250320 09:43:43,280_380V_10A_8,221,803.8,10,3391.5,339.4,5.3,218.5,
20250320 09:43:43,280_380V_10A_8,223,804.7,10,3395,339.5,5.3,218.5,
20250320 09:43:44,280_380V_10A_8,224,803.3,9.99,3394,339.4,5.3,218.5,
20250320 09:43:44,280_380V_10A_8,222,802.4,9.99,3395,339.4,5.3,218.5,
20250320 09:43:45,280_380V_10A_8,222,802.9,10,3390.5,339.4,5.3,218.5,
20250320 09:43:45,280_380V_10A_8,222,802.6,10,3390.5,339.4,5.3,218.5,
20250320 09:43:46,280_380V_10A_8,224,803,9.99,3394,339.5,5.3,218.5,
20250320 09:43:46,280_380V_10A_8,244,802.3,9.99,3294,329.4,5.2,218.5,
20250320 09:43:47,280_380V_10A_8,244,802.9,9.99,3293,329.3,5.2,218.5,
20250320 09:43:47,280_380V_10A_8,243,802.9,10,3289.5,329.3,5.2,218.5,
20250320 09:43:48,280_380V_10A_8,244,802.7,9.99,3294,329.4,5.2,218.5,
20250320 09:43:48,280_380V_10A_8,245,803.8,9.99,3294,329.3,5.2,218.5,
20250320 09:43:49,280_380V_10A_8,243,802.8,10,3289.5,329.3,5.2,218.5,
20250320 09:43:49,280_380V_10A_8,243,802.4,10,3293,329.3,5.2,218.5,
20250320 09:43:50,280_380V_10A_8,244,802.6,10,3289.5,329.4,5.2,218.5,
20250320 09:43:50,280_380V_10A_8,244,803.8,9.99,3294,329.3,5.2,219,
20250320 09:43:51,280_380V_10A_8,243,803.5,9.99,3293,319.4,5.1,219,
20250320 09:43:51,280_380V_10A_8,262,801.4,10,3190.5,319.3,5.1,219,
20250320 09:43:52,280_380V_10A_8,261,802.1,9.99,3193,319.4,5,219,
20250320 09:43:52,280_380V_10A_8,261,800.8,10,3190.5,319.4,5,219,
20250320 09:43:53,280_380V_10A_8,261,801.6,9.99,3190.5,319.4,5,218.5,
20250320 09:43:53,280_380V_10A_8,261,801.8,9.99,3189.5,319.3,5,218.5,
20250320 09:43:54,280_380V_10A_8,260,801.7,10,3194,319.4,5,218.5,
20250320 09:43:55,280_380V_10A_8,262,802,10,3190.5,319.4,5,218.5,
20250320 09:43:55,280_380V_10A_8,261,800,10,3190.5,319.3,5,218.5,
20250320 09:43:56,280_380V_10A_8,261,801.6,10,3189.5,319.3,5,218.5,
20250320 09:43:56,280_380V_10A_8,255,776.3,9.99,3091.5,309.5,4.9,218.5,
20250320 09:43:57,280_380V_10A_8,254,776.6,10,3094,309.5,4.9,218.5,
20250320 09:43:57,280_380V_10A_8,253,776.8,9.99,3091.5,309.5,4.9,218.5,
20250320 09:43:58,280_380V_10A_8,253,776.7,10,3095,309.5,4.9,219,
20250320 09:43:58,280_380V_10A_8,254,776.3,10,3094,309.4,4.9,219,
20250320 09:43:59,280_380V_10A_8,253,776.7,10,3090.5,309.5,4.9,219,
20250320 09:43:59,280_380V_10A_8,253,775.3,9.99,3095,309.5,4.8,218.5,
20250320 09:44:00,280_380V_10A_8,253,776.6,9.99,3094,309.4,4.9,219,
20250320 09:44:00,280_380V_10A_8,254,776.1,10,3095,309.4,4.9,219,
20250320 09:44:01,280_380V_10A_8,253,776.6,9.99,3095,309.5,4.9,218.5,
20250320 09:44:01,280_380V_10A_8,246,753.5,10,2992,299.6,4.7,218.5,
20250320 09:44:02,280_380V_10A_8,245,751.2,10,2993,299.5,4.7,218.5,
20250320 09:44:02,280_380V_10A_8,245,751.7,9.99,2995,299.5,4.8,218.5,
20250320 09:44:03,280_380V_10A_8,245,752,9.99,2995,299.5,4.7,218.5,
20250320 09:44:03,280_380V_10A_8,246,752,10,2995,299.6,4.7,218.5,
20250320 09:44:04,280_380V_10A_8,245,751.4,10,2992,299.5,4.8,218.5,
20250320 09:44:04,280_380V_10A_8,245,751.8,9.99,2996,299.6,4.7,218.5,
20250320 09:44:05,280_380V_10A_8,246,751.6,9.99,2995,299.6,4.7,218.5,
20250320 09:44:06,280_380V_10A_8,244,751,9.99,2895,289.5,4.6,219,
20250320 09:44:06,280_380V_10A_8,239,726,9.99,2895,289.5,4.6,219,
20250320 09:44:07,280_380V_10A_8,238,726.5,10,2892,289.5,4.6,219,
20250320 09:44:07,280_380V_10A_8,239,726.5,10,2896,289.5,4.6,219,
20250320 09:44:08,280_380V_10A_8,239,726.7,9.99,2895,289.5,4.5,219,
20250320 09:44:09,280_380V_10A_8,237,726.3,10,2892,289.5,4.6,218.5,
20250320 09:44:09,280_380V_10A_8,238,726.3,9.99,2895,289.5,4.6,218.5,
20250320 09:44:10,280_380V_10A_8,237,725.8,10,2892,289.5,4.6,218.5,
20250320 09:44:10,280_380V_10A_8,237,726.3,10,2891,289.5,4.6,218.5,
20250320 09:44:11,280_380V_10A_8,233,704.5,10,2793,279.5,4.4,218.5,
20250320 09:44:12,280_380V_10A_8,232,702.5,10,2792,279.5,4.4,218.5,
20250320 09:44:12,280_380V_10A_8,232,703.6,9.99,2795,279.5,4.4,218.5,
20250320 09:44:13,280_380V_10A_8,231,702.3,10,2792,279.5,4.4,218.5,
20250320 09:44:13,280_380V_10A_8,232,703.4,9.99,2795,279.5,4.4,219,
20250320 09:44:14,280_380V_10A_8,231,702.7,9.99,2795,279.5,4.4,219,
20250320 09:44:14,280_380V_10A_8,231,702.5,10,2792,279.5,4.4,219,
20250320 09:44:15,280_380V_10A_8,232,701.8,9.99,2795,279.6,4.4,219,
20250320 09:44:16,280_380V_10A_8,231,703.1,10,2792,279.5,4.4,218.5,
