DateTime,Name,HV_SwitchingFreq_Rail1,VS_Bulk_HvDc,CS_Shunt_HVDC_R1,HV_OutPwr,VS_Vout_Sense_HVDC,MainsRMSCurrent,MainsRMSVoltage,
20250320 15:05:37,280_380V_5A_5,300,686.9,5,1499.5,299.4,2.4,219,
20250320 15:05:37,280_380V_5A_5,300,686.8,4.99,1496.5,299.8,2.4,219,
20250320 15:05:38,280_380V_5A_5,300,687.3,4.99,1493.5,299.7,2.4,219,
20250320 15:05:38,280_380V_5A_5,300,687.2,4.99,1496,299.7,2.4,219,
20250320 15:05:39,280_380V_5A_5,300,687.3,4.99,1498.5,299.5,2.4,218.5,
20250320 15:05:40,280_380V_5A_5,300,687.2,5,1494.5,299.5,2.4,218.5,
20250320 15:05:40,280_380V_5A_5,300,686.8,5,1496.5,299.7,2.4,218.5,
20250320 15:05:41,280_380V_5A_5,300,687.6,4.99,1544,309.4,2.5,218.5,
20250320 15:05:41,280_380V_5A_5,300,687.7,4.99,1544,309.4,2.4,218.5,
20250320 15:05:42,280_380V_5A_5,300,687.4,4.99,1547,309.5,2.5,219,
20250320 15:05:42,280_380V_5A_5,300,687.9,5,1547,309.2,2.5,219,
20250320 15:05:43,280_380V_5A_5,300,687.9,4.99,1548,309.5,2.5,219,
20250320 15:05:44,280_380V_5A_5,300,688.2,4.99,1548,309.3,2.5,219,
20250320 15:05:44,280_380V_5A_5,300,687.6,5,1543.5,309.5,2.4,219,
20250320 15:05:45,280_380V_5A_5,300,688.2,5,1546,309.2,2.4,219,
20250320 15:05:45,280_380V_5A_5,300,687.9,5,1546.5,309.6,2.5,219,
20250320 15:05:46,280_380V_5A_5,259,687.1,5,1596.5,319.3,2.6,219,
20250320 15:05:46,280_380V_5A_5,260,687.6,4.99,1593,319.3,2.6,219,
20250320 15:05:47,280_380V_5A_5,259,687.4,5,1597,319.3,2.6,218.5,
20250320 15:05:47,280_380V_5A_5,259,687.1,5,1596.5,319.3,2.5,218.5,
20250320 15:05:48,280_380V_5A_5,258,687.5,5,1593,319.3,2.6,218.5,
20250320 15:05:48,280_380V_5A_5,259,687.2,5,1596.5,319.3,2.6,218.5,
20250320 15:05:49,280_380V_5A_5,260,686.8,4.99,1593,319.3,2.6,218.5,
20250320 15:05:49,280_380V_5A_5,259,687.8,4.99,1596.5,319.3,2.6,219,
20250320 15:05:50,280_380V_5A_5,261,688,4.99,1593,319.3,2.6,219,
20250320 15:05:50,280_380V_5A_5,260,687.7,5,1597,319.3,2.5,219,
20250320 15:05:51,280_380V_5A_5,300,750.9,5,1646.5,328.9,2.8,219,
20250320 15:05:51,280_380V_5A_5,300,766.5,4.99,1645,328.9,2.7,219,
20250320 15:05:52,280_380V_5A_5,300,766.9,4.99,1645,329.7,2.7,219,
20250320 15:05:52,280_380V_5A_5,300,765.9,5,1646,329.3,2.8,219,
20250320 15:05:53,280_380V_5A_5,300,766.9,4.99,1646.5,328.9,2.7,219,
20250320 15:05:54,280_380V_5A_5,300,766,5,1646,329.3,2.7,219,
20250320 15:05:54,280_380V_5A_5,300,766.5,5,1645.5,329.2,2.7,219,
20250320 15:05:55,280_380V_5A_5,300,766.6,5,1648.5,329.7,2.7,218.5,
20250320 15:05:55,280_380V_5A_5,300,767.7,4.99,1649,329.8,2.7,218.5,
20250320 15:05:56,280_380V_5A_5,300,766.7,5,1698.5,339.2,2.8,218.5,
20250320 15:05:56,280_380V_5A_5,300,766.9,5,1696.5,339.1,2.7,218.5,
20250320 15:05:57,280_380V_5A_5,300,767.1,4.99,1695,339.7,2.8,218.5,
20250320 15:05:57,280_380V_5A_5,300,767.1,4.99,1695,339.7,2.7,219,
20250320 15:05:58,280_380V_5A_5,300,766.5,5,1696,339,2.7,219,
20250320 15:05:58,280_380V_5A_5,300,767,5,1695.5,339.8,2.7,219,
20250320 15:05:59,280_380V_5A_5,300,767.4,5,1699,339.3,2.7,219,
20250320 15:05:59,280_380V_5A_5,300,766.8,5,1699,339.3,2.8,219,
20250320 15:06:00,280_380V_5A_5,300,766.7,5,1699,339.8,2.7,219,
20250320 15:06:00,280_380V_5A_5,300,766.6,5,1698,339.5,2.7,219,
20250320 15:06:01,280_380V_5A_5,300,767.3,5,1746,349.5,2.7,219,
20250320 15:06:01,280_380V_5A_5,300,766.8,5,1744,349.5,2.7,219,
20250320 15:06:02,280_380V_5A_5,300,768.1,4.99,1744,349.4,2.8,219,
20250320 15:06:03,280_380V_5A_5,300,767,5,1748,349.3,2.8,218.5,
20250320 15:06:03,280_380V_5A_5,300,767.3,5,1746,349.2,2.7,218.5,
20250320 15:06:04,280_380V_5A_5,300,767.4,5,1746,349.5,2.7,218.5,
20250320 15:06:04,280_380V_5A_5,300,767.5,4.99,1747.5,349.3,2.8,218.5,
20250320 15:06:05,280_380V_5A_5,300,767.6,5,1746.5,349.3,2.8,218.5,
20250320 15:06:05,280_380V_5A_5,300,767,4.99,1745,349.2,2.7,219,
20250320 15:06:06,280_380V_5A_5,284,768.4,4.99,1792,359.2,2.9,219,
20250320 15:06:06,280_380V_5A_5,287,768.1,5,1792.5,359.3,2.9,219,
20250320 15:06:07,280_380V_5A_5,288,767.5,5,1792.5,359.3,2.9,219,
20250320 15:06:07,280_380V_5A_5,285,768.3,4.99,1792.5,359.3,2.9,219,
20250320 15:06:08,280_380V_5A_5,286,767.5,4.99,1792.5,359.3,2.9,219,
20250320 15:06:08,280_380V_5A_5,289,768,5,1796.5,359.3,2.9,219,
20250320 15:06:09,280_380V_5A_5,286,768.2,4.99,1792.5,359.3,2.8,219,
20250320 15:06:09,280_380V_5A_5,287,767.4,5,1792.5,359.3,2.9,219,
20250320 15:06:10,280_380V_5A_5,288,768.1,4.99,1792.5,359.3,2.9,219,
20250320 15:06:11,280_380V_5A_5,206,767,4.99,1846,369.2,2.9,218.5,
20250320 15:06:11,280_380V_5A_5,204,767.5,4.99,1846,369.2,3,218.5,
20250320 15:06:12,280_380V_5A_5,203,766.6,5,1842,369.3,2.9,218.5,
20250320 15:06:12,280_380V_5A_5,203,767.7,5,1842,369.2,2.9,218.5,
20250320 15:06:13,280_380V_5A_5,205,767.6,4.99,1846,369.2,2.9,218.5,
20250320 15:06:13,280_380V_5A_5,205,768.3,4.99,1846,369.2,2.9,219,
20250320 15:06:14,280_380V_5A_5,203,767.5,4.99,1846,369.2,2.9,219,
20250320 15:06:14,280_380V_5A_5,204,767.2,5,1842,369.2,2.9,219,
20250320 15:06:15,280_380V_5A_5,205,768.6,4.99,1846,369.3,2.9,219,
20250320 15:06:15,280_380V_5A_5,170,768.3,5,1897,379.4,3.1,219,
20250320 15:06:16,280_380V_5A_5,229,778.3,5,1892.5,379.2,3.1,219,
20250320 15:06:17,280_380V_5A_5,230,778.3,4.99,1896,379.3,3,219,
20250320 15:06:17,280_380V_5A_5,229,777.6,5,1892,379.3,3,219,
20250320 15:06:18,280_380V_5A_5,228,778,4.99,1896.5,379.3,3,219,
20250320 15:06:18,280_380V_5A_5,230,777,4.99,1896,379.3,3,218.5,
20250320 15:06:19,280_380V_5A_5,229,778.1,5,1892.5,379.2,3,218.5,
20250320 15:06:19,280_380V_5A_5,229,777.4,4.99,1896,379.3,3,218.5,
20250320 15:06:20,280_380V_5A_5,229,778.9,5,1892.5,379.3,3,218.5,
20250320 15:06:21,280_380V_5A_5,264,778.2,4.99,1842,369.2,2.9,218.5,
20250320 15:06:21,280_380V_5A_5,240,777.6,5,1842,369.2,2.9,218.5,
20250320 15:06:22,280_380V_5A_5,241,777.7,4.99,1846,369.2,3,219,
20250320 15:06:22,280_380V_5A_5,242,778.2,4.99,1846,369.2,2.9,219,
20250320 15:06:23,280_380V_5A_5,241,777.7,5,1842,369.2,3,219,
20250320 15:06:24,280_380V_5A_5,241,777.7,4.99,1846,369.2,2.9,219,
20250320 15:06:24,280_380V_5A_5,241,778.3,5,1842,369.2,2.9,219,
20250320 15:06:25,280_380V_5A_5,240,777.7,5,1841.5,369.2,3,218.5,
20250320 15:06:25,280_380V_5A_5,241,778,4.99,1846,369.2,2.9,219,
20250320 15:06:26,280_380V_5A_5,300,769.7,4.99,1792.5,359.3,2.9,219,
20250320 15:06:26,280_380V_5A_5,287,767.7,5,1792.5,359.3,2.8,219,
20250320 15:06:27,280_380V_5A_5,288,768.3,5,1792.5,359.3,2.8,219,
20250320 15:06:27,280_380V_5A_5,287,767.1,4.99,1792.5,359.3,2.8,218.5,
20250320 15:06:28,280_380V_5A_5,289,767.6,5,1796.5,359.2,2.9,218.5,
20250320 15:06:28,280_380V_5A_5,289,767.9,5,1792.5,359.3,2.8,218.5,
20250320 15:06:29,280_380V_5A_5,287,767.6,4.99,1792.5,359.3,2.8,218.5,
20250320 15:06:30,280_380V_5A_5,288,768,4.99,1792.5,359.3,2.8,218.5,
20250320 15:06:30,280_380V_5A_5,288,767.2,4.99,1796.5,359.3,2.9,219,
20250320 15:06:31,280_380V_5A_5,300,767.7,5,1747.5,349.6,2.8,219,
20250320 15:06:31,280_380V_5A_5,300,768.3,5,1747.5,349.3,2.7,219,
20250320 15:06:32,280_380V_5A_5,300,768.1,4.99,1746.5,349.1,2.7,219,
20250320 15:06:32,280_380V_5A_5,300,768.8,5,1745,349.1,2.8,219,
20250320 15:06:33,280_380V_5A_5,300,768,5,1745.5,349.1,2.7,219,
20250320 15:06:33,280_380V_5A_5,300,767.2,4.99,1746,349.6,2.7,219,
20250320 15:06:34,280_380V_5A_5,300,768.2,5,1748,349.5,2.7,219,
20250320 15:06:34,280_380V_5A_5,300,767.8,5,1748,349.3,2.8,219,
20250320 15:06:35,280_380V_5A_5,300,768.1,4.99,1743,349.3,2.8,219,
20250320 15:06:35,280_380V_5A_5,300,768.3,4.99,1727.5,339.2,2.7,218.5,
20250320 15:06:36,280_380V_5A_5,300,768.8,4.99,1692.5,339.3,2.7,218.5,
20250320 15:06:36,280_380V_5A_5,300,766.7,4.99,1696,339.1,2.7,218.5,
20250320 15:06:37,280_380V_5A_5,300,767.1,5,1698,339.6,2.7,218.5,
20250320 15:06:38,280_380V_5A_5,300,766.5,4.99,1698,339.3,2.7,218.5,
20250320 15:06:38,280_380V_5A_5,300,766.4,5,1698,339.3,2.7,218.5,
20250320 15:06:39,280_380V_5A_5,300,768.2,4.99,1696,339.3,2.7,219,
20250320 15:06:40,280_380V_5A_5,300,767.4,4.99,1698,339.6,2.7,219,
20250320 15:06:40,280_380V_5A_5,300,766.9,4.99,1696,339.3,2.7,219,
20250320 15:06:41,280_380V_5A_5,300,768,5,1645.5,328.9,2.6,219,
20250320 15:06:41,280_380V_5A_5,300,766.8,5,1648,329.3,2.6,219,
20250320 15:06:42,280_380V_5A_5,300,767.7,5,1642.5,329.3,2.7,219,
20250320 15:06:42,280_380V_5A_5,300,767.3,5,1642,328.9,2.7,219,
20250320 15:06:43,280_380V_5A_5,300,767.9,5,1646,329,2.6,219,
20250320 15:06:43,280_380V_5A_5,300,767.2,5,1641,328.9,2.6,219,
20250320 15:06:44,280_380V_5A_5,300,768.1,5,1644.5,328.9,2.7,219,
20250320 15:06:44,280_380V_5A_5,300,766.9,5,1645,329.7,2.6,218.5,
20250320 15:06:45,280_380V_5A_5,300,766,5,1648,329.7,2.6,218.5,
20250320 15:06:46,280_380V_5A_5,300,767.5,5,1592.5,318.9,2.6,218.5,
20250320 15:06:46,280_380V_5A_5,300,767.3,5,1594.5,318.9,2.6,218.5,
20250320 15:06:47,280_380V_5A_5,300,766.8,5,1595,319.7,2.6,218.5,
20250320 15:06:47,280_380V_5A_5,300,767.7,5,1594.5,319.6,2.5,219,
20250320 15:06:48,280_380V_5A_5,300,767.3,4.99,1598.5,319.4,2.6,219,
20250320 15:06:49,280_380V_5A_5,300,768.4,5,1595.5,318.9,2.5,219,
20250320 15:06:49,280_380V_5A_5,300,768.3,5,1595,319,2.5,219,
20250320 15:06:50,280_380V_5A_5,300,767.7,4.99,1593,319.3,2.5,219,
20250320 15:06:50,280_380V_5A_5,300,768.1,5,1598,319.3,2.6,219,
20250320 15:06:51,280_380V_5A_5,300,706.2,5,1542.5,309.2,2.4,219,
20250320 15:06:51,280_380V_5A_5,300,687.9,4.99,1546,309.5,2.5,219,
20250320 15:06:52,280_380V_5A_5,300,686.9,4.99,1544.5,309.6,2.5,219,
20250320 15:06:52,280_380V_5A_5,300,688.1,5,1543,309.3,2.5,218.5,
20250320 15:06:53,280_380V_5A_5,300,687.6,5,1546.5,309.3,2.5,218.5,
20250320 15:06:54,280_380V_5A_5,300,688.1,5,1542.5,309.6,2.5,218.5,
20250320 15:06:54,280_380V_5A_5,300,687.6,5,1544.5,309.6,2.4,218.5,
20250320 15:06:55,280_380V_5A_5,300,688.5,4.99,1548,309.7,2.4,218.5,
20250320 15:06:55,280_380V_5A_5,300,688.1,5,1544.5,309.3,2.5,218.5,
20250320 15:06:56,280_380V_5A_5,300,687.3,4.99,1499,299.3,2.4,219,
20250320 15:06:56,280_380V_5A_5,300,687.7,4.99,1497,299.5,2.4,219,
20250320 15:06:57,280_380V_5A_5,300,688,4.99,1494,299.4,2.4,219,
20250320 15:06:57,280_380V_5A_5,300,688.2,5,1496,299.8,2.3,219,
20250320 15:06:58,280_380V_5A_5,300,687.8,5,1497,299.5,2.4,219,
20250320 15:06:59,280_380V_5A_5,300,687.3,5,1496.5,299.4,2.4,219,
20250320 15:06:59,280_380V_5A_5,300,687,5,1494,299.1,2.4,219,
20250320 15:07:00,280_380V_5A_5,300,687.8,4.99,1492.5,299.1,2.4,219,
20250320 15:07:00,280_380V_5A_5,300,687.8,4.99,1492.5,299.9,2.4,219,
20250320 15:07:01,280_380V_5A_5,300,688.3,5,1446,289.1,2.3,219,
20250320 15:07:01,280_380V_5A_5,300,688.2,5,1446.5,289,2.3,218.5,
20250320 15:07:02,280_380V_5A_5,300,687.5,4.99,1448.5,289.8,2.3,218.5,
20250320 15:07:02,280_380V_5A_5,300,686.5,4.99,1445.5,289.4,2.3,218.5,
20250320 15:07:03,280_380V_5A_5,300,687.1,5,1447,289.4,2.3,218.5,
20250320 15:07:03,280_380V_5A_5,300,687.1,5,1444,289.1,2.4,218.5,
20250320 15:07:04,280_380V_5A_5,300,687.6,5,1445,289.9,2.3,219,
20250320 15:07:04,280_380V_5A_5,300,688.4,5,1446.5,289.3,2.3,219,
20250320 15:07:05,280_380V_5A_5,300,688.4,5,1446.5,289.8,2.3,219,
20250320 15:07:06,280_380V_5A_5,300,687.7,4.99,1396.5,279.4,2.2,219,
20250320 15:07:06,280_380V_5A_5,300,687.6,4.99,1396,279.4,2.2,219,
20250320 15:07:07,280_380V_5A_5,300,688.4,5,1396.5,279.1,2.2,219,
20250320 15:07:08,280_380V_5A_5,300,688.7,4.99,1395.5,279.1,2.2,219,
20250320 15:07:08,280_380V_5A_5,300,688.7,5,1395.5,279.1,2.3,219,
20250320 15:07:09,280_380V_5A_5,300,688.1,4.99,1395.5,279.9,2.2,219,
20250320 15:07:09,280_380V_5A_5,300,687.5,5.01,1395.5,279.1,2.2,219,
20250320 15:07:10,280_380V_5A_5,300,689,5,1393.5,279.3,2.2,219,
20250320 15:07:10,280_380V_5A_5,300,688,5,1396.5,279.1,2.2,218.5,
